ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2026-02-16 14:15:00.030707765+00:00,2026-02-16 14:15:00.030384149+00:00,0,1,42140878,T,A,0,6862.75,2,0,15349,1468368,ES.v.0
2026-02-16 14:15:00.033871624+00:00,2026-02-16 14:15:00.033523939+00:00,0,1,42140878,T,A,0,6862.5,6,0,12775,1468393,ES.v.0
2026-02-16 14:15:00.034056511+00:00,2026-02-16 14:15:00.033820663+00:00,0,1,42140878,T,A,0,6862.5,1,0,12483,1468395,ES.v.0
2026-02-16 14:15:00.034119330+00:00,2026-02-16 14:15:00.033857373+00:00,0,1,42140878,T,A,0,6862.5,2,0,11925,1468397,ES.v.0
2026-02-16 14:15:00.380154043+00:00,2026-02-16 14:15:00.379850457+00:00,0,1,42140878,T,B,0,6863.0,2,0,12897,1468526,ES.v.0
2026-02-16 14:15:00.383072752+00:00,2026-02-16 14:15:00.382844257+00:00,0,1,42140878,T,A,0,6863.0,1,0,12599,1468544,ES.v.0
2026-02-16 14:15:00.520534679+00:00,2026-02-16 14:15:00.520286179+00:00,0,1,42140878,T,A,0,6862.75,1,0,12757,1468588,ES.v.0
2026-02-16 14:15:00.567630453+00:00,2026-02-16 14:15:00.567379099+00:00,0,1,42140878,T,A,0,6862.5,1,0,13269,1468598,ES.v.0
2026-02-16 14:15:00.645353565+00:00,2026-02-16 14:15:00.645094115+00:00,0,1,42140878,T,B,0,6862.75,1,0,12718,1468635,ES.v.0
2026-02-16 14:15:00.959580632+00:00,2026-02-16 14:15:00.959299905+00:00,0,1,42140878,T,A,0,6862.5,2,0,13342,1468656,ES.v.0
2026-02-16 14:15:01.216828006+00:00,2026-02-16 14:15:01.216569713+00:00,0,1,42140878,T,A,0,6862.5,1,0,13600,1468723,ES.v.0
2026-02-16 14:15:01.897332655+00:00,2026-02-16 14:15:01.896843765+00:00,0,1,42140878,T,A,0,6862.25,7,0,13808,1468870,ES.v.0
2026-02-16 14:15:01.897332655+00:00,2026-02-16 14:15:01.896843765+00:00,0,1,42140878,T,A,0,6862.0,7,0,13808,1468870,ES.v.0
2026-02-16 14:15:01.898035088+00:00,2026-02-16 14:15:01.897369599+00:00,0,1,42140878,T,B,0,6862.25,1,0,12755,1468887,ES.v.0
2026-02-16 14:15:01.898093818+00:00,2026-02-16 14:15:01.897370475+00:00,0,1,42140878,T,B,0,6862.25,1,0,13701,1468888,ES.v.0
2026-02-16 14:15:02.003088389+00:00,2026-02-16 14:15:02.002849621+00:00,0,1,42140878,T,A,0,6862.25,1,0,12907,1468947,ES.v.0
2026-02-16 14:15:02.015613392+00:00,2026-02-16 14:15:02.015351403+00:00,0,1,42140878,T,B,0,6862.25,1,0,13089,1468978,ES.v.0
2026-02-16 14:15:02.574923328+00:00,2026-02-16 14:15:02.574679139+00:00,0,1,42140878,T,A,0,6862.0,2,0,12556,1469040,ES.v.0
2026-02-16 14:15:02.574984592+00:00,2026-02-16 14:15:02.574686781+00:00,0,1,42140878,T,A,0,6862.0,4,0,12126,1469041,ES.v.0
2026-02-16 14:15:02.575078360+00:00,2026-02-16 14:15:02.574690257+00:00,0,1,42140878,T,A,0,6862.0,4,0,13654,1469042,ES.v.0
2026-02-16 14:15:02.575078360+00:00,2026-02-16 14:15:02.574691867+00:00,0,1,42140878,T,A,0,6862.0,2,0,13654,1469042,ES.v.0
2026-02-16 14:15:02.575118417+00:00,2026-02-16 14:15:02.574693481+00:00,0,1,42140878,T,A,0,6862.0,2,0,13050,1469043,ES.v.0
2026-02-16 14:15:02.575171667+00:00,2026-02-16 14:15:02.574926809+00:00,0,1,42140878,T,A,0,6862.0,2,0,13102,1469044,ES.v.0
2026-02-16 14:15:02.576301163+00:00,2026-02-16 14:15:02.576055009+00:00,0,1,42140878,T,B,0,6862.0,2,0,13012,1469070,ES.v.0
2026-02-16 14:15:02.732016352+00:00,2026-02-16 14:15:02.731756847+00:00,0,1,42140878,T,B,0,6862.25,1,0,12822,1469100,ES.v.0
2026-02-16 14:15:03.246280890+00:00,2026-02-16 14:15:03.246038005+00:00,0,1,42140878,T,B,0,6862.0,1,0,12572,1469221,ES.v.0
2026-02-16 14:15:03.246542571+00:00,2026-02-16 14:15:03.246287653+00:00,0,1,42140878,T,B,0,6862.0,1,0,12552,1469224,ES.v.0
2026-02-16 14:15:03.583959031+00:00,2026-02-16 14:15:03.583593715+00:00,0,1,42140878,T,A,0,6861.75,3,0,12514,1469316,ES.v.0
2026-02-16 14:15:03.583974524+00:00,2026-02-16 14:15:03.583593715+00:00,0,1,42140878,T,A,0,6861.5,2,0,12828,1469317,ES.v.0
2026-02-16 14:15:03.583974524+00:00,2026-02-16 14:15:03.583593715+00:00,0,1,42140878,T,A,0,6861.5,1,0,12828,1469317,ES.v.0
2026-02-16 14:15:03.583974524+00:00,2026-02-16 14:15:03.583593715+00:00,0,1,42140878,T,A,0,6861.5,1,0,12828,1469317,ES.v.0
2026-02-16 14:15:03.585283167+00:00,2026-02-16 14:15:03.585052735+00:00,0,1,42140878,T,B,0,6861.75,1,0,12700,1469347,ES.v.0
2026-02-16 14:15:03.594911962+00:00,2026-02-16 14:15:03.594649951+00:00,0,1,42140878,T,A,0,6861.5,2,0,12655,1469362,ES.v.0
2026-02-16 14:15:03.630120005+00:00,2026-02-16 14:15:03.629876947+00:00,0,1,42140878,T,B,0,6861.75,1,0,12800,1469385,ES.v.0
2026-02-16 14:15:03.692809397+00:00,2026-02-16 14:15:03.692526215+00:00,0,1,42140878,T,A,0,6861.75,2,0,13639,1469398,ES.v.0
2026-02-16 14:15:03.780754453+00:00,2026-02-16 14:15:03.780526335+00:00,0,1,42140878,T,B,0,6861.75,1,0,12485,1469420,ES.v.0
2026-02-16 14:15:04.296293799+00:00,2026-02-16 14:15:04.296007521+00:00,0,1,42140878,T,A,0,6861.75,1,0,12641,1469513,ES.v.0
2026-02-16 14:15:04.383722021+00:00,2026-02-16 14:15:04.383430323+00:00,0,1,42140878,T,B,0,6862.0,1,0,12569,1469565,ES.v.0
2026-02-16 14:15:04.383936264+00:00,2026-02-16 14:15:04.383705965+00:00,0,1,42140878,T,B,0,6862.0,1,0,12433,1469567,ES.v.0
2026-02-16 14:15:04.430775503+00:00,2026-02-16 14:15:04.430525201+00:00,0,1,42140878,T,B,0,6862.0,1,0,12391,1469580,ES.v.0
2026-02-16 14:15:04.474246640+00:00,2026-02-16 14:15:04.473968707+00:00,0,1,42140878,T,A,0,6861.75,1,0,13360,1469596,ES.v.0
2026-02-16 14:15:04.618359290+00:00,2026-02-16 14:15:04.618118661+00:00,0,1,42140878,T,A,0,6861.75,1,0,12503,1469615,ES.v.0
2026-02-16 14:15:04.635173370+00:00,2026-02-16 14:15:04.634929903+00:00,0,1,42140878,T,A,0,6861.75,2,0,13217,1469619,ES.v.0
2026-02-16 14:15:04.644304528+00:00,2026-02-16 14:15:04.644059813+00:00,0,1,42140878,T,B,0,6862.0,1,0,13162,1469632,ES.v.0
2026-02-16 14:15:04.871213154+00:00,2026-02-16 14:15:04.870926529+00:00,0,1,42140878,T,A,0,6862.0,2,0,12881,1469677,ES.v.0
2026-02-16 14:15:04.881722456+00:00,2026-02-16 14:15:04.881387651+00:00,0,1,42140878,T,B,0,6862.25,5,0,12676,1469685,ES.v.0
2026-02-16 14:15:05.003617923+00:00,2026-02-16 14:15:05.003343665+00:00,0,1,42140878,T,A,0,6862.25,1,0,13043,1469717,ES.v.0
2026-02-16 14:15:05.382384133+00:00,2026-02-16 14:15:05.382126681+00:00,0,1,42140878,T,A,0,6862.0,1,0,12901,1469792,ES.v.0
2026-02-16 14:15:05.610427807+00:00,2026-02-16 14:15:05.610160323+00:00,0,1,42140878,T,A,0,6862.0,1,0,12778,1469822,ES.v.0
2026-02-16 14:15:05.856541485+00:00,2026-02-16 14:15:05.856252153+00:00,0,1,42140878,T,B,0,6862.25,3,0,12585,1469836,ES.v.0
2026-02-16 14:15:05.968924088+00:00,2026-02-16 14:15:05.968694067+00:00,0,1,42140878,T,A,0,6862.25,1,0,12665,1469849,ES.v.0
2026-02-16 14:15:05.969104539+00:00,2026-02-16 14:15:05.968887825+00:00,0,1,42140878,T,A,0,6862.25,1,0,12413,1469851,ES.v.0
2026-02-16 14:15:06.218651019+00:00,2026-02-16 14:15:06.218396911+00:00,0,1,42140878,T,A,0,6862.0,1,0,12511,1469869,ES.v.0
2026-02-16 14:15:07.407302107+00:00,2026-02-16 14:15:07.407046497+00:00,0,1,42140878,T,A,0,6862.25,1,0,12742,1469956,ES.v.0
2026-02-16 14:15:07.604023498+00:00,2026-02-16 14:15:07.603790463+00:00,0,1,42140878,T,A,0,6862.25,2,0,12392,1469970,ES.v.0
2026-02-16 14:15:09.159273275+00:00,2026-02-16 14:15:09.159008157+00:00,0,1,42140878,T,B,0,6862.5,1,0,12648,1470084,ES.v.0
2026-02-16 14:15:09.839437085+00:00,2026-02-16 14:15:09.838912333+00:00,0,1,42140878,T,A,0,6862.0,9,0,15834,1470124,ES.v.0
2026-02-16 14:15:09.839437085+00:00,2026-02-16 14:15:09.838912333+00:00,0,1,42140878,T,A,0,6861.75,6,0,15834,1470124,ES.v.0
2026-02-16 14:15:09.840045943+00:00,2026-02-16 14:15:09.839495373+00:00,0,1,42140878,T,B,0,6862.0,2,0,12553,1470150,ES.v.0
2026-02-16 14:15:09.840120743+00:00,2026-02-16 14:15:09.839502707+00:00,0,1,42140878,T,B,0,6862.0,1,0,12925,1470151,ES.v.0
2026-02-16 14:15:10.281696917+00:00,2026-02-16 14:15:10.281411359+00:00,0,1,42140878,T,B,0,6862.25,2,0,12884,1470229,ES.v.0
2026-02-16 14:15:10.582373727+00:00,2026-02-16 14:15:10.582105801+00:00,0,1,42140878,T,A,0,6862.0,1,0,14920,1470264,ES.v.0
2026-02-16 14:15:11.848920746+00:00,2026-02-16 14:15:11.848646167+00:00,0,1,42140878,T,B,0,6862.25,1,0,13985,1470295,ES.v.0
2026-02-16 14:15:12.647067011+00:00,2026-02-16 14:15:12.646817475+00:00,0,1,42140878,T,A,0,6862.0,1,0,12745,1470323,ES.v.0
2026-02-16 14:15:12.647343842+00:00,2026-02-16 14:15:12.647076931+00:00,0,1,42140878,T,A,0,6862.0,2,0,12702,1470325,ES.v.0
2026-02-16 14:15:12.820419610+00:00,2026-02-16 14:15:12.820066533+00:00,0,1,42140878,T,A,0,6861.75,7,0,13095,1470351,ES.v.0
2026-02-16 14:15:13.148989583+00:00,2026-02-16 14:15:13.148742611+00:00,0,1,42140878,T,A,0,6861.75,1,0,13192,1470442,ES.v.0
2026-02-16 14:15:13.248320203+00:00,2026-02-16 14:15:13.248058099+00:00,0,1,42140878,T,B,0,6861.75,2,0,12876,1470490,ES.v.0
2026-02-16 14:15:13.657383637+00:00,2026-02-16 14:15:13.657117497+00:00,0,1,42140878,T,B,0,6862.0,1,0,12971,1470566,ES.v.0
2026-02-16 14:15:14.310522416+00:00,2026-02-16 14:15:14.310251217+00:00,0,1,42140878,T,A,0,6861.75,1,0,12776,1470617,ES.v.0
2026-02-16 14:15:14.324965726+00:00,2026-02-16 14:15:14.324709795+00:00,0,1,42140878,T,B,0,6862.0,1,0,12715,1470629,ES.v.0
2026-02-16 14:15:14.604951491+00:00,2026-02-16 14:15:14.604680111+00:00,0,1,42140878,T,A,0,6862.0,2,0,12864,1470676,ES.v.0
2026-02-16 14:15:14.820188739+00:00,2026-02-16 14:15:14.819179347+00:00,0,1,42140878,T,B,0,6862.5,1,0,13158,1470721,ES.v.0
2026-02-16 14:15:15.191202989+00:00,2026-02-16 14:15:15.190057859+00:00,0,1,42140878,T,A,0,6862.25,3,0,12969,1470792,ES.v.0
2026-02-16 14:15:15.191305512+00:00,2026-02-16 14:15:15.190073907+00:00,0,1,42140878,T,A,0,6862.25,1,0,12690,1470794,ES.v.0
2026-02-16 14:15:15.191373861+00:00,2026-02-16 14:15:15.190088039+00:00,0,1,42140878,T,A,0,6862.25,2,0,12327,1470795,ES.v.0
2026-02-16 14:15:15.648900901+00:00,2026-02-16 14:15:15.648602325+00:00,0,1,42140878,T,B,0,6862.5,1,0,12729,1470916,ES.v.0
2026-02-16 14:15:15.649134667+00:00,2026-02-16 14:15:15.648852627+00:00,0,1,42140878,T,B,0,6862.5,2,0,13017,1470919,ES.v.0
2026-02-16 14:15:15.649362407+00:00,2026-02-16 14:15:15.649134873+00:00,0,1,42140878,T,B,0,6862.5,1,0,12736,1470922,ES.v.0
2026-02-16 14:15:17.273134515+00:00,2026-02-16 14:15:17.272829045+00:00,0,1,42140878,T,B,0,6862.5,2,0,12720,1471025,ES.v.0
2026-02-16 14:15:17.273312874+00:00,2026-02-16 14:15:17.273092341+00:00,0,1,42140878,T,B,0,6862.5,1,0,12610,1471027,ES.v.0
2026-02-16 14:15:18.046132699+00:00,2026-02-16 14:15:18.045792201+00:00,0,1,42140878,T,B,0,6862.5,2,0,12569,1471089,ES.v.0
2026-02-16 14:15:18.046341104+00:00,2026-02-16 14:15:18.046104207+00:00,0,1,42140878,T,B,0,6862.5,1,0,12395,1471091,ES.v.0
2026-02-16 14:15:18.496459567+00:00,2026-02-16 14:15:18.496222495+00:00,0,1,42140878,T,B,0,6862.5,1,0,12697,1471122,ES.v.0
2026-02-16 14:15:20.457124671+00:00,2026-02-16 14:15:20.456743815+00:00,0,1,42140878,T,A,0,6862.25,5,0,13654,1471196,ES.v.0
2026-02-16 14:15:20.457198548+00:00,2026-02-16 14:15:20.456776743+00:00,0,1,42140878,T,A,0,6862.25,1,0,11409,1471199,ES.v.0
2026-02-16 14:15:20.457267952+00:00,2026-02-16 14:15:20.457051961+00:00,0,1,42140878,T,A,0,6862.25,1,0,12952,1471200,ES.v.0
2026-02-16 14:15:22.896830806+00:00,2026-02-16 14:15:22.896503051+00:00,0,1,42140878,T,A,0,6862.25,5,0,14596,1471337,ES.v.0
2026-02-16 14:15:23.463606155+00:00,2026-02-16 14:15:23.463282715+00:00,0,1,42140878,T,B,0,6862.25,3,0,14376,1471372,ES.v.0
2026-02-16 14:15:23.463685448+00:00,2026-02-16 14:15:23.463393283+00:00,0,1,42140878,T,A,0,6862.25,1,0,11421,1471374,ES.v.0
2026-02-16 14:15:24.974195019+00:00,2026-02-16 14:15:24.973915531+00:00,0,1,42140878,T,A,0,6862.0,2,0,12934,1471455,ES.v.0
2026-02-16 14:15:24.974486978+00:00,2026-02-16 14:15:24.974198527+00:00,0,1,42140878,T,A,0,6862.0,3,0,12661,1471459,ES.v.0
2026-02-16 14:15:24.990900987+00:00,2026-02-16 14:15:24.990636461+00:00,0,1,42140878,T,B,0,6862.0,3,0,13912,1471477,ES.v.0
2026-02-16 14:15:25.280865031+00:00,2026-02-16 14:15:25.280541229+00:00,0,1,42140878,T,A,0,6862.0,5,0,14897,1471522,ES.v.0
2026-02-16 14:15:25.282510115+00:00,2026-02-16 14:15:25.282276853+00:00,0,1,42140878,T,B,0,6862.0,1,0,13003,1471541,ES.v.0
2026-02-16 14:15:25.424531525+00:00,2026-02-16 14:15:25.424286331+00:00,0,1,42140878,T,A,0,6862.0,1,0,12371,1471582,ES.v.0
2026-02-16 14:15:25.540251480+00:00,2026-02-16 14:15:25.539994809+00:00,0,1,42140878,T,B,0,6862.25,1,0,14511,1471594,ES.v.0
2026-02-16 14:15:25.540551042+00:00,2026-02-16 14:15:25.540343235+00:00,0,1,42140878,T,A,0,6862.0,1,0,12370,1471599,ES.v.0
2026-02-16 14:15:26.756639079+00:00,2026-02-16 14:15:26.756371599+00:00,0,1,42140878,T,B,0,6862.0,1,0,13360,1471723,ES.v.0
2026-02-16 14:15:28.385853+00:00,2026-02-16 14:15:28.385596343+00:00,0,1,42140878,T,A,0,6862.0,1,0,12299,1471881,ES.v.0
2026-02-16 14:15:29.339232578+00:00,2026-02-16 14:15:29.338955795+00:00,0,1,42140878,T,B,0,6862.0,1,0,12478,1471986,ES.v.0
2026-02-16 14:15:29.515290869+00:00,2026-02-16 14:15:29.515040473+00:00,0,1,42140878,T,A,0,6861.75,1,0,12787,1472003,ES.v.0
2026-02-16 14:15:29.960453327+00:00,2026-02-16 14:15:29.960115759+00:00,0,1,42140878,T,B,0,6862.0,2,0,15167,1472026,ES.v.0
2026-02-16 14:15:30.104652330+00:00,2026-02-16 14:15:30.104399241+00:00,0,1,42140878,T,A,0,6861.75,1,0,12412,1472075,ES.v.0
2026-02-16 14:15:30.956005248+00:00,2026-02-16 14:15:30.955710689+00:00,0,1,42140878,T,B,0,6861.75,2,0,12571,1472141,ES.v.0
2026-02-16 14:15:30.956221832+00:00,2026-02-16 14:15:30.955953327+00:00,0,1,42140878,T,B,0,6861.75,2,0,12712,1472143,ES.v.0
2026-02-16 14:15:31.083246957+00:00,2026-02-16 14:15:31.082882923+00:00,0,1,42140878,T,B,0,6862.0,6,0,14070,1472199,ES.v.0
2026-02-16 14:15:31.877894242+00:00,2026-02-16 14:15:31.877632537+00:00,0,1,42140878,T,A,0,6862.0,1,0,13230,1472318,ES.v.0
2026-02-16 14:15:33.031088858+00:00,2026-02-16 14:15:33.030835557+00:00,0,1,42140878,T,A,0,6862.0,1,0,15988,1472349,ES.v.0
2026-02-16 14:15:33.031283114+00:00,2026-02-16 14:15:33.031063777+00:00,0,1,42140878,T,A,0,6862.0,1,0,12541,1472352,ES.v.0
2026-02-16 14:15:33.031540477+00:00,2026-02-16 14:15:33.031295569+00:00,0,1,42140878,T,A,0,6862.0,2,0,12563,1472355,ES.v.0
2026-02-16 14:15:33.171940539+00:00,2026-02-16 14:15:33.171680031+00:00,0,1,42140878,T,B,0,6862.0,2,0,13608,1472380,ES.v.0
2026-02-16 14:15:33.172004875+00:00,2026-02-16 14:15:33.171680209+00:00,0,1,42140878,T,B,0,6862.0,1,0,13485,1472381,ES.v.0
2026-02-16 14:15:33.172004875+00:00,2026-02-16 14:15:33.171684025+00:00,0,1,42140878,T,B,0,6862.0,1,0,13485,1472381,ES.v.0
2026-02-16 14:15:33.172090849+00:00,2026-02-16 14:15:33.171874363+00:00,0,1,42140878,T,B,0,6862.0,1,0,12482,1472382,ES.v.0
2026-02-16 14:15:33.172191183+00:00,2026-02-16 14:15:33.171942923+00:00,0,1,42140878,T,B,0,6862.0,1,0,11787,1472385,ES.v.0
2026-02-16 14:15:34.133737115+00:00,2026-02-16 14:15:34.133438289+00:00,0,1,42140878,T,A,0,6861.5,2,0,13466,1472518,ES.v.0
2026-02-16 14:15:34.133801874+00:00,2026-02-16 14:15:34.133439441+00:00,0,1,42140878,T,A,0,6861.5,1,0,13078,1472519,ES.v.0
2026-02-16 14:15:34.133801874+00:00,2026-02-16 14:15:34.133470179+00:00,0,1,42140878,T,A,0,6861.5,4,0,13078,1472519,ES.v.0
2026-02-16 14:15:34.133951127+00:00,2026-02-16 14:15:34.133708171+00:00,0,1,42140878,T,A,0,6861.5,1,0,13003,1472521,ES.v.0
2026-02-16 14:15:34.167942837+00:00,2026-02-16 14:15:34.167695555+00:00,0,1,42140878,T,A,0,6861.5,2,0,12495,1472539,ES.v.0
2026-02-16 14:15:34.266852365+00:00,2026-02-16 14:15:34.266606267+00:00,0,1,42140878,T,A,0,6861.5,2,0,12872,1472562,ES.v.0
2026-02-16 14:15:34.269100586+00:00,2026-02-16 14:15:34.268877087+00:00,0,1,42140878,T,A,0,6861.5,1,0,15418,1472572,ES.v.0
2026-02-16 14:15:34.330448888+00:00,2026-02-16 14:15:34.330191761+00:00,0,1,42140878,T,A,0,6861.5,1,0,12524,1472583,ES.v.0
2026-02-16 14:15:34.330709381+00:00,2026-02-16 14:15:34.330433767+00:00,0,1,42140878,T,A,0,6861.5,1,0,12714,1472585,ES.v.0
2026-02-16 14:15:34.842967493+00:00,2026-02-16 14:15:34.842703797+00:00,0,1,42140878,T,A,0,6861.5,1,0,12370,1472620,ES.v.0
2026-02-16 14:15:34.853612741+00:00,2026-02-16 14:15:34.853382253+00:00,0,1,42140878,T,A,0,6861.5,3,0,12742,1472629,ES.v.0
2026-02-16 14:15:36.266820511+00:00,2026-02-16 14:15:36.266482823+00:00,0,1,42140878,T,A,0,6861.25,5,0,14216,1472738,ES.v.0
2026-02-16 14:15:36.791173288+00:00,2026-02-16 14:15:36.790942893+00:00,0,1,42140878,T,A,0,6861.25,1,0,12708,1472762,ES.v.0
2026-02-16 14:15:36.791403906+00:00,2026-02-16 14:15:36.791183189+00:00,0,1,42140878,T,A,0,6861.25,1,0,12413,1472764,ES.v.0
2026-02-16 14:15:37.006391305+00:00,2026-02-16 14:15:37.006119379+00:00,0,1,42140878,T,A,0,6861.25,3,0,12726,1472779,ES.v.0
2026-02-16 14:15:37.111513137+00:00,2026-02-16 14:15:37.111215657+00:00,0,1,42140878,T,B,0,6861.25,4,0,13277,1472824,ES.v.0
2026-02-16 14:15:37.111693915+00:00,2026-02-16 14:15:37.111448427+00:00,0,1,42140878,T,B,0,6861.25,1,0,12805,1472826,ES.v.0
2026-02-16 14:15:37.111947655+00:00,2026-02-16 14:15:37.111739583+00:00,0,1,42140878,T,A,0,6861.25,1,0,13464,1472832,ES.v.0
2026-02-16 14:15:38.145364373+00:00,2026-02-16 14:15:38.145098719+00:00,0,1,42140878,T,B,0,6861.5,1,0,13539,1472884,ES.v.0
2026-02-16 14:15:38.145595664+00:00,2026-02-16 14:15:38.145377685+00:00,0,1,42140878,T,B,0,6861.5,1,0,12586,1472887,ES.v.0
2026-02-16 14:15:38.298133072+00:00,2026-02-16 14:15:38.297922971+00:00,0,1,42140878,T,B,0,6861.5,1,0,13758,1472891,ES.v.0
2026-02-16 14:15:38.298560040+00:00,2026-02-16 14:15:38.298338823+00:00,0,1,42140878,T,B,0,6861.5,2,0,12477,1472893,ES.v.0
2026-02-16 14:15:38.687363749+00:00,2026-02-16 14:15:38.687093001+00:00,0,1,42140878,T,B,0,6861.75,3,0,12427,1472972,ES.v.0
2026-02-16 14:15:39.434392909+00:00,2026-02-16 14:15:39.434143835+00:00,0,1,42140878,T,A,0,6861.5,1,0,13267,1473023,ES.v.0
2026-02-16 14:15:40.106414681+00:00,2026-02-16 14:15:40.106169277+00:00,0,1,42140878,T,A,0,6861.25,1,0,12398,1473106,ES.v.0
2026-02-16 14:15:40.363583770+00:00,2026-02-16 14:15:40.363329557+00:00,0,1,42140878,T,A,0,6861.25,1,0,12953,1473122,ES.v.0
2026-02-16 14:15:40.902447173+00:00,2026-02-16 14:15:40.902242449+00:00,0,1,42140878,T,B,0,6861.5,1,0,12974,1473165,ES.v.0
2026-02-16 14:15:41.648326739+00:00,2026-02-16 14:15:41.647913513+00:00,0,1,42140878,T,B,0,6862.0,3,0,13912,1473271,ES.v.0
2026-02-16 14:15:41.648341579+00:00,2026-02-16 14:15:41.647913513+00:00,0,1,42140878,T,B,0,6862.25,1,0,13158,1473272,ES.v.0
2026-02-16 14:15:41.648341579+00:00,2026-02-16 14:15:41.647913513+00:00,0,1,42140878,T,B,0,6862.25,1,0,13158,1473272,ES.v.0
2026-02-16 14:15:41.684661919+00:00,2026-02-16 14:15:41.684406463+00:00,0,1,42140878,T,A,0,6862.25,1,0,12723,1473343,ES.v.0
2026-02-16 14:15:43.952353956+00:00,2026-02-16 14:15:43.952075987+00:00,0,1,42140878,T,B,0,6862.25,1,0,13921,1473525,ES.v.0
2026-02-16 14:15:44.224979755+00:00,2026-02-16 14:15:44.224650999+00:00,0,1,42140878,T,B,0,6862.25,4,0,12882,1473530,ES.v.0
2026-02-16 14:15:44.225197836+00:00,2026-02-16 14:15:44.224966289+00:00,0,1,42140878,T,B,0,6862.25,1,0,13367,1473534,ES.v.0
2026-02-16 14:15:44.779100845+00:00,2026-02-16 14:15:44.778758199+00:00,0,1,42140878,T,A,0,6862.25,4,0,14630,1473606,ES.v.0
2026-02-16 14:15:44.892239438+00:00,2026-02-16 14:15:44.891952317+00:00,0,1,42140878,T,B,0,6862.5,1,0,12524,1473624,ES.v.0
2026-02-16 14:15:45.072700103+00:00,2026-02-16 14:15:45.072452207+00:00,0,1,42140878,T,A,0,6862.25,1,0,12953,1473646,ES.v.0
2026-02-16 14:15:45.427418920+00:00,2026-02-16 14:15:45.427163361+00:00,0,1,42140878,T,A,0,6862.25,1,0,13169,1473666,ES.v.0
2026-02-16 14:15:45.497349922+00:00,2026-02-16 14:15:45.497087937+00:00,0,1,42140878,T,B,0,6862.5,1,0,12847,1473675,ES.v.0
2026-02-16 14:15:46.845244982+00:00,2026-02-16 14:15:46.844988023+00:00,0,1,42140878,T,A,0,6862.25,2,0,12619,1473741,ES.v.0
2026-02-16 14:15:46.856085754+00:00,2026-02-16 14:15:46.855868013+00:00,0,1,42140878,T,B,0,6862.25,1,0,12354,1473756,ES.v.0
2026-02-16 14:15:46.856208992+00:00,2026-02-16 14:15:46.855983015+00:00,0,1,42140878,T,B,0,6862.25,1,0,12667,1473758,ES.v.0
2026-02-16 14:15:49.319714397+00:00,2026-02-16 14:15:49.319430143+00:00,0,1,42140878,T,A,0,6862.25,1,0,13749,1473856,ES.v.0
2026-02-16 14:15:50.127306621+00:00,2026-02-16 14:15:50.127049575+00:00,0,1,42140878,T,B,0,6862.25,1,0,13269,1473875,ES.v.0
2026-02-16 14:15:50.127508863+00:00,2026-02-16 14:15:50.127280657+00:00,0,1,42140878,T,B,0,6862.25,1,0,12402,1473877,ES.v.0
2026-02-16 14:15:51.981151462+00:00,2026-02-16 14:15:51.980866773+00:00,0,1,42140878,T,B,0,6862.5,1,0,12499,1473957,ES.v.0
2026-02-16 14:15:51.981204547+00:00,2026-02-16 14:15:51.980870479+00:00,0,1,42140878,T,B,0,6862.5,6,0,12604,1473958,ES.v.0
2026-02-16 14:15:52.011671187+00:00,2026-02-16 14:15:52.011375135+00:00,0,1,42140878,T,A,0,6862.5,3,0,12978,1473994,ES.v.0
2026-02-16 14:15:52.011752610+00:00,2026-02-16 14:15:52.011383813+00:00,0,1,42140878,T,A,0,6862.5,2,0,13377,1473995,ES.v.0
2026-02-16 14:15:52.011752610+00:00,2026-02-16 14:15:52.011384005+00:00,0,1,42140878,T,A,0,6862.5,3,0,13377,1473995,ES.v.0
2026-02-16 14:15:52.017497161+00:00,2026-02-16 14:15:52.017268835+00:00,0,1,42140878,T,B,0,6862.5,1,0,12646,1474014,ES.v.0
2026-02-16 14:15:53.309557296+00:00,2026-02-16 14:15:53.309291145+00:00,0,1,42140878,T,B,0,6862.75,1,0,13144,1474142,ES.v.0
2026-02-16 14:15:53.356876762+00:00,2026-02-16 14:15:53.356641063+00:00,0,1,42140878,T,A,0,6862.5,3,0,12917,1474163,ES.v.0
2026-02-16 14:15:53.357121895+00:00,2026-02-16 14:15:53.356833861+00:00,0,1,42140878,T,A,0,6862.5,3,0,12915,1474165,ES.v.0
2026-02-16 14:15:53.904597335+00:00,2026-02-16 14:15:53.904337841+00:00,0,1,42140878,T,A,0,6862.5,2,0,12622,1474193,ES.v.0
2026-02-16 14:15:53.956478461+00:00,2026-02-16 14:15:53.956253607+00:00,0,1,42140878,T,A,0,6862.5,1,0,12452,1474201,ES.v.0
2026-02-16 14:15:53.956706546+00:00,2026-02-16 14:15:53.956481923+00:00,0,1,42140878,T,A,0,6862.5,2,0,12805,1474203,ES.v.0
2026-02-16 14:15:54.244951635+00:00,2026-02-16 14:15:54.244676987+00:00,0,1,42140878,T,B,0,6862.5,1,0,13615,1474232,ES.v.0
2026-02-16 14:15:54.441002197+00:00,2026-02-16 14:15:54.440751963+00:00,0,1,42140878,T,B,0,6862.5,1,0,12414,1474238,ES.v.0
2026-02-16 14:15:54.443150218+00:00,2026-02-16 14:15:54.442886755+00:00,0,1,42140878,T,B,0,6862.5,1,0,12698,1474240,ES.v.0
