timestamp,open,high,low,close,price_levels,absorption
1773239410,25021.0,25024.75,25019.5,25022.75,"{""25021.0"": [1, 0], ""25021.5"": [2, 1], ""25021.75"": [1, 0], ""25022.0"": [0, 1], ""25020.75"": [1, 1], ""25020.25"": [2, 1], ""25020.0"": [1, 2], ""25019.5"": [0, 2], ""25022.5"": [2, 0], ""25021.25"": [0, 1], ""25022.75"": [4, 1], ""25023.5"": [3, 0], ""25023.25"": [1, 0], ""25022.25"": [0, 1], ""25023.75"": [2, 0], ""25024.25"": [4, 2], ""25024.75"": [3, 0], ""25024.5"": [0, 2]}",-0.08163265306122448
1773239411,25022.0,25022.0,25019.75,25020.0,"{""25022.0"": [0, 2], ""25021.0"": [1, 1], ""25020.75"": [2, 1], ""25020.0"": [5, 0], ""25019.75"": [0, 1], ""25020.25"": [2, 0], ""25020.5"": [2, 2], ""25021.25"": [1, 0]}",-2.49
1773239412,25018.75,25020.0,25016.75,25018.75,"{""25018.75"": [1, 4], ""25019.5"": [2, 0], ""25020.0"": [2, 1], ""25019.75"": [1, 1], ""25018.5"": [2, 3], ""25017.75"": [0, 41], ""25018.0"": [2, 2], ""25016.75"": [0, 1], ""25017.25"": [1, 0], ""25018.25"": [3, 1], ""25017.5"": [0, 1], ""25019.0"": [1, 0]}",0.32653061224489793
1773239413,25018.25,25020.75,25018.0,25018.0,"{""25018.25"": [3, 1], ""25018.75"": [1, 1], ""25019.0"": [4, 0], ""25018.5"": [2, 1], ""25019.25"": [1, 1], ""25019.5"": [2, 1], ""25020.25"": [0, 2], ""25020.75"": [1, 0], ""25020.5"": [0, 1], ""25020.0"": [0, 3], ""25019.75"": [0, 1], ""25018.0"": [2, 0]}",-0.16326530612244897
1773239414,25017.5,25022.75,25017.5,25021.25,"{""25017.5"": [0, 1], ""25018.75"": [4, 0], ""25019.0"": [2, 0], ""25019.25"": [1, 0], ""25019.5"": [2, 0], ""25020.0"": [1, 0], ""25020.5"": [1, 0], ""25021.0"": [1, 1], ""25021.25"": [3, 2], ""25021.5"": [3, 0], ""25021.75"": [3, 0], ""25022.0"": [4, 0], ""25022.25"": [5, 0], ""25022.5"": [4, 0], ""25022.75"": [2, 0]}",-0.6400000000000001
1773239415,25021.25,25023.25,25019.25,25019.25,"{""25021.25"": [1, 0], ""25022.0"": [1, 4], ""25022.25"": [3, 4], ""25022.5"": [1, 2], ""25023.25"": [1, 0], ""25023.0"": [0, 1], ""25022.75"": [0, 2], ""25021.75"": [0, 1], ""25021.5"": [1, 0], ""25020.75"": [0, 1], ""25020.5"": [1, 4], ""25020.25"": [2, 2], ""25020.0"": [0, 1], ""25019.25"": [0, 1]}",0.12456747404844293
1773239416,25019.25,25023.25,25019.25,25021.0,"{""25019.25"": [0, 1], ""25019.75"": [1, 0], ""25021.75"": [1, 0], ""25022.5"": [2, 1], ""25022.75"": [1, 1], ""25023.25"": [1, 0], ""25022.25"": [0, 1], ""25022.0"": [1, 0], ""25021.0"": [0, 1]}",-0.027777777777777776
1773239417,25022.75,25023.0,25021.75,25022.0,"{""25022.75"": [0, 1], ""25022.5"": [4, 0], ""25022.25"": [2, 1], ""25021.75"": [1, 0], ""25022.0"": [1, 4], ""25023.0"": [1, 1]}",-0.390625
1773239418,25022.25,25022.5,25019.75,25020.5,"{""25022.25"": [1, 0], ""25022.5"": [1, 0], ""25021.5"": [0, 2], ""25021.75"": [1, 2], ""25021.25"": [2, 1], ""25020.75"": [2, 2], ""25019.75"": [0, 2], ""25020.5"": [2, 2], ""25020.25"": [0, 1], ""25021.0"": [1, 1], ""25020.0"": [0, 1]}",0.027777777777777776
1773239419,25022.0,25028.5,25021.5,25028.5,"{""25022.0"": [0, 1], ""25021.75"": [0, 1], ""25021.5"": [0, 1], ""25022.75"": [2, 0], ""25023.75"": [0, 3], ""25024.0"": [2, 3], ""25024.25"": [2, 1], ""25024.5"": [1, 0], ""25024.75"": [1, 2], ""25025.25"": [1, 0], ""25025.5"": [2, 0], ""25025.0"": [2, 1], ""25026.0"": [1, 1], ""25026.25"": [1, 0], ""25026.5"": [2, 0], ""25026.75"": [1, 0], ""25027.0"": [1, 0], ""25027.25"": [0, 1], ""25028.0"": [1, 0], ""25028.25"": [1, 0], ""25028.5"": [1, 0]}",-0.03579254930606282
1773239420,25027.75,25030.0,25026.5,25030.0,"{""25027.75"": [1, 0], ""25027.25"": [1, 1], ""25027.0"": [0, 1], ""25026.5"": [0, 1], ""25028.25"": [1, 2], ""25028.0"": [1, 1], ""25028.5"": [0, 1], ""25029.25"": [1, 0], ""25029.5"": [2, 0], ""25029.75"": [3, 0], ""25030.0"": [1, 0]}",-0.04938271604938271
1773239421,25029.75,25030.5,25023.5,25026.0,"{""25029.75"": [1, 0], ""25030.0"": [4, 0], ""25030.5"": [1, 0], ""25029.25"": [0, 3], ""25029.0"": [0, 1], ""25028.75"": [0, 2], ""25028.5"": [0, 3], ""25028.25"": [0, 3], ""25028.0"": [0, 3], ""25026.25"": [0, 2], ""25025.75"": [1, 0], ""25026.5"": [2, 1], ""25026.75"": [2, 1], ""25027.0"": [0, 1], ""25025.5"": [0, 1], ""25025.25"": [0, 1], ""25025.0"": [1, 0], ""25024.75"": [1, 1], ""25024.0"": [0, 1], ""25023.5"": [0, 1], ""25024.5"": [1, 0], ""25023.75"": [0, 1], ""25026.0"": [1, 0]}",0.07198096371207616
1773239422,25026.0,25026.5,25022.75,25022.75,"{""25026.0"": [1, 1], ""25026.25"": [1, 0], ""25026.5"": [1, 0], ""25025.25"": [0, 1], ""25024.75"": [1, 2], ""25023.25"": [0, 1], ""25024.0"": [2, 0], ""25023.5"": [1, 1], ""25024.5"": [1, 0], ""25024.25"": [1, 0], ""25023.0"": [1, 0], ""25022.75"": [1, 1]}",-2.9382716049382713
1773239423,25023.75,25024.25,25023.75,25024.25,"{""25023.75"": [1, 0], ""25024.25"": [1, 0]}",-1.0
1773239424,25025.0,25027.25,25024.75,25027.25,"{""25025.0"": [1, 2], ""25024.75"": [0, 1], ""25025.25"": [2, 0], ""25025.75"": [1, 0], ""25026.75"": [2, 0], ""25026.25"": [0, 1], ""25027.25"": [1, 0]}",-0.07438016528925619
1773239425,25028.0,25029.0,25027.0,25027.75,"{""25028.0"": [2, 1], ""25028.25"": [2, 0], ""25028.5"": [1, 1], ""25029.0"": [3, 0], ""25027.75"": [0, 3], ""25027.5"": [0, 1], ""25027.0"": [0, 2], ""25027.25"": [1, 0], ""25028.75"": [1, 1]}",-0.05540166204986149
1773239426,25026.75,25027.25,25022.75,25023.25,"{""25026.75"": [0, 4], ""25027.25"": [0, 2], ""25027.0"": [0, 1], ""25025.0"": [0, 1], ""25023.75"": [0, 2], ""25023.5"": [0, 2], ""25024.25"": [2, 1], ""25023.25"": [1, 2], ""25023.0"": [1, 4], ""25022.75"": [1, 1]}",0.36
1773239427,25022.5,25024.25,25021.0,25021.0,"{""25022.5"": [1, 1], ""25023.25"": [1, 0], ""25024.25"": [0, 1], ""25024.0"": [0, 2], ""25023.75"": [3, 0], ""25023.0"": [1, 1], ""25022.75"": [0, 2], ""25023.5"": [2, 0], ""25022.0"": [0, 2], ""25022.25"": [1, 0], ""25021.5"": [1, 1], ""25021.25"": [0, 3], ""25021.0"": [0, 3]}",0.053254437869822494
1773239428,25021.75,25024.0,25021.5,25023.5,"{""25021.75"": [1, 0], ""25022.0"": [1, 0], ""25021.5"": [0, 1], ""25024.0"": [3, 0], ""25023.5"": [0, 2], ""25023.75"": [1, 1]}",-0.04000000000000001
1773239429,25022.0,25022.25,25019.25,25020.0,"{""25022.0"": [1, 0], ""25022.25"": [1, 0], ""25021.5"": [0, 1], ""25021.0"": [3, 1], ""25020.75"": [1, 5], ""25020.5"": [0, 5], ""25020.25"": [2, 2], ""25019.75"": [0, 1], ""25020.0"": [3, 1], ""25019.5"": [0, 1], ""25019.25"": [0, 2]}",0.07111111111111111
1773239430,25020.0,25022.75,25019.25,25022.0,"{""25020.0"": [4, 0], ""25020.25"": [2, 1], ""25020.75"": [3, 0], ""25019.25"": [0, 2], ""25020.5"": [1, 0], ""25021.75"": [2, 1], ""25022.0"": [4, 0], ""25021.5"": [0, 3], ""25022.5"": [2, 0], ""25022.75"": [3, 0]}",-0.25
1773239431,25020.75,25021.0,25016.0,25016.75,"{""25020.75"": [0, 1], ""25020.5"": [0, 2], ""25021.0"": [2, 0], ""25020.25"": [0, 2], ""25019.5"": [1, 0], ""25018.5"": [1, 2], ""25017.5"": [1, 5], ""25017.25"": [0, 2], ""25016.75"": [3, 1], ""25017.75"": [2, 0], ""25018.0"": [4, 0], ""25016.25"": [0, 15], ""25016.0"": [0, 2], ""25016.5"": [1, 0]}",0.13082842915346313
1773239432,25016.5,25019.0,25016.5,25018.25,"{""25016.5"": [1, 0], ""25018.25"": [0, 3], ""25019.0"": [5, 0], ""25018.0"": [0, 4], ""25018.75"": [1, 1], ""25018.5"": [0, 1], ""25017.75"": [0, 1]}",1.2664359861591696
1773239433,25017.75,25017.75,25015.0,25017.25,"{""25017.75"": [0, 1], ""25017.5"": [0, 1], ""25017.25"": [1, 4], ""25016.5"": [1, 2], ""25015.75"": [2, 1], ""25016.25"": [1, 0], ""25016.0"": [0, 1], ""25015.0"": [0, 1], ""25016.75"": [1, 0]}",0.08650519031141869
1773239434,25017.25,25019.5,25017.25,25018.0,"{""25017.25"": [1, 0], ""25017.5"": [1, 0], ""25018.75"": [1, 1], ""25018.25"": [0, 2], ""25019.5"": [2, 0], ""25019.25"": [1, 2], ""25019.0"": [0, 3], ""25018.5"": [0, 1], ""25018.0"": [0, 2]}",0.9688581314878892
1773239435,25020.25,25023.0,25019.0,25022.0,"{""25020.25"": [0, 1], ""25021.0"": [1, 0], ""25020.0"": [0, 1], ""25019.75"": [2, 0], ""25019.0"": [0, 1], ""25019.5"": [1, 0], ""25021.5"": [1, 1], ""25022.25"": [0, 4], ""25023.0"": [1, 1], ""25022.5"": [0, 6], ""25022.0"": [1, 5], ""25022.75"": [0, 1], ""25021.75"": [0, 2]}",4.017777777777778
1773239436,25020.25,25021.75,25019.25,25020.25,"{""25020.25"": [2, 2], ""25019.5"": [0, 5], ""25020.5"": [1, 0], ""25021.75"": [3, 0], ""25021.0"": [0, 1], ""25019.75"": [3, 0], ""25019.25"": [0, 1]}",-0.0
1773239437,25020.5,25020.5,25017.5,25018.25,"{""25020.5"": [2, 0], ""25020.25"": [1, 0], ""25019.0"": [1, 3], ""25019.5"": [1, 0], ""25019.75"": [1, 0], ""25020.0"": [1, 0], ""25018.75"": [0, 2], ""25019.25"": [0, 1], ""25018.0"": [0, 2], ""25018.25"": [2, 0], ""25017.75"": [0, 2], ""25017.5"": [0, 1]}",0.010000000000000002
1773239438,25019.0,25021.75,25019.0,25021.75,"{""25019.0"": [0, 2], ""25020.0"": [2, 0], ""25019.75"": [0, 1], ""25019.25"": [0, 3], ""25019.5"": [1, 0], ""25021.5"": [1, 0], ""25021.75"": [1, 0]}",1.0082644628099175
1773239439,25021.75,25024.0,25021.5,25024.0,"{""25021.75"": [2, 1], ""25023.25"": [2, 2], ""25022.0"": [1, 0], ""25021.5"": [0, 1], ""25022.5"": [2, 0], ""25022.25"": [1, 0], ""25023.0"": [1, 0], ""25023.5"": [2, 0], ""25023.75"": [3, 0], ""25024.0"": [4, 0]}",-0.4049586776859504
1773239440,25023.25,25025.0,25021.75,25023.25,"{""25023.25"": [4, 1], ""25023.5"": [2, 1], ""25024.0"": [0, 1], ""25025.0"": [1, 0], ""25024.5"": [0, 1], ""25022.5"": [2, 1], ""25022.75"": [1, 0], ""25021.75"": [0, 3]}",-0.012345679012345678
1773239441,25023.25,25023.75,25021.5,25021.5,"{""25023.25"": [2, 2], ""25023.5"": [1, 3], ""25022.25"": [0, 2], ""25023.0"": [2, 0], ""25023.75"": [1, 1], ""25022.5"": [1, 0], ""25021.5"": [0, 1]}",0.015625
1773239442,25021.0,25021.75,25020.75,25021.5,"{""25021.0"": [0, 1], ""25021.75"": [1, 2], ""25020.75"": [0, 2], ""25021.5"": [0, 2]}",2.0625
1773239443,25022.25,25022.5,25018.0,25018.25,"{""25022.25"": [1, 0], ""25022.5"": [3, 0], ""25020.75"": [0, 1], ""25020.0"": [0, 1], ""25019.75"": [0, 2], ""25019.25"": [0, 1], ""25018.5"": [1, 0], ""25018.25"": [1, 1], ""25018.0"": [1, 0]}",-1.2366863905325445
1773239444,25018.5,25020.5,25018.5,25020.5,"{""25018.5"": [1, 2], ""25019.0"": [1, 1], ""25019.5"": [2, 0], ""25019.25"": [1, 0], ""25019.75"": [2, 0], ""25018.75"": [0, 1], ""25020.0"": [1, 0], ""25020.25"": [4, 0], ""25020.5"": [2, 0]}",-0.308641975308642
1773239445,25021.0,25022.5,25020.5,25020.5,"{""25021.0"": [0, 1], ""25021.25"": [1, 2], ""25021.75"": [1, 3], ""25022.5"": [1, 0], ""25021.5"": [1, 0], ""25022.0"": [2, 0], ""25020.5"": [0, 1]}",0.00591715976331361
1773239446,25020.0,25020.25,25017.75,25017.75,"{""25020.0"": [2, 3], ""25020.25"": [1, 0], ""25019.5"": [1, 1], ""25019.75"": [1, 0], ""25018.75"": [0, 2], ""25018.5"": [0, 5], ""25017.75"": [1, 2]}",0.13573407202216065
1773239447,25017.75,25020.0,25017.5,25018.25,"{""25017.75"": [0, 1], ""25017.5"": [0, 1], ""25018.25"": [1, 1], ""25019.75"": [0, 2], ""25019.5"": [0, 3], ""25019.25"": [0, 1], ""25020.0"": [1, 0]}",1.677685950413223
1773239448,25018.5,25023.75,25018.0,25023.5,"{""25018.5"": [0, 2], ""25018.25"": [0, 3], ""25018.0"": [0, 2], ""25018.75"": [1, 0], ""25019.0"": [0, 1], ""25019.25"": [1, 0], ""25020.25"": [1, 0], ""25020.75"": [1, 0], ""25021.0"": [1, 0], ""25021.75"": [2, 0], ""25022.0"": [1, 0], ""25023.75"": [0, 2], ""25023.5"": [0, 1]}",3.182825484764543
1773239449,25023.0,25025.75,25022.75,25024.0,"{""25023.0"": [1, 1], ""25022.75"": [0, 1], ""25023.25"": [1, 0], ""25023.5"": [2, 1], ""25023.75"": [1, 0], ""25024.75"": [1, 0], ""25025.0"": [3, 0], ""25025.25"": [1, 0], ""25025.5"": [3, 0], ""25025.75"": [1, 0], ""25024.25"": [6, 1], ""25024.0"": [2, 1], ""25024.5"": [4, 0]}",-0.45889698231009357
1773239450,25025.0,25027.0,25024.5,25027.0,"{""25025.0"": [1, 0], ""25024.75"": [2, 0], ""25025.25"": [1, 1], ""25025.75"": [2, 1], ""25026.0"": [2, 1], ""25026.5"": [2, 0], ""25025.5"": [0, 1], ""25024.5"": [0, 1], ""25027.0"": [5, 0]}",-0.25
1773239451,25025.25,25026.25,25022.5,25023.5,"{""25025.25"": [0, 2], ""25026.25"": [2, 0], ""25024.5"": [3, 1], ""25024.75"": [1, 0], ""25024.25"": [0, 2], ""25023.0"": [0, 2], ""25023.25"": [2, 1], ""25022.5"": [1, 2], ""25023.75"": [1, 0], ""25024.0"": [1, 0], ""25023.5"": [1, 0]}",-0.6446280991735537
1773239452,25023.0,25023.75,25023.0,25023.25,"{""25023.0"": [1, 1], ""25023.25"": [2, 1], ""25023.75"": [2, 0]}",-0.18367346938775508
1773239453,25023.0,25024.0,25020.5,25022.75,"{""25023.0"": [0, 1], ""25022.75"": [0, 2], ""25022.5"": [0, 1], ""25022.25"": [0, 2], ""25021.75"": [0, 1], ""25021.25"": [0, 1], ""25020.75"": [0, 1], ""25020.5"": [0, 1], ""25024.0"": [1, 0], ""25023.5"": [0, 1], ""25023.75"": [1, 0]}",0.4792899408284023
1773239454,25023.25,25023.75,25023.0,25023.75,"{""25023.25"": [1, 0], ""25023.75"": [3, 0], ""25023.0"": [1, 0], ""25023.5"": [2, 0]}",-1.0
1773239455,25023.5,25024.5,25022.75,25023.5,"{""25023.5"": [4, 1], ""25022.75"": [0, 1], ""25023.25"": [1, 1], ""25023.75"": [1, 0], ""25024.0"": [2, 0], ""25024.5"": [2, 0], ""25024.25"": [1, 0], ""25023.0"": [0, 1]}",-0.2177777777777778
1773239456,25024.0,25024.0,25021.25,25023.0,"{""25024.0"": [1, 0], ""25021.75"": [1, 1], ""25021.25"": [0, 2], ""25022.5"": [1, 0], ""25022.75"": [1, 0], ""25022.25"": [0, 1], ""25023.0"": [0, 1]}",0.012345679012345678
1773239457,25022.75,25029.25,25021.75,25028.75,"{""25022.75"": [0, 1], ""25022.5"": [0, 4], ""25022.25"": [0, 1], ""25022.0"": [0, 1], ""25021.75"": [0, 1], ""25023.25"": [2, 1], ""25024.0"": [2, 0], ""25023.5"": [0, 1], ""25025.5"": [3, 0], ""25025.75"": [8, 0], ""25026.0"": [1, 0], ""25027.25"": [2, 0], ""25027.5"": [2, 0], ""25027.75"": [3, 0], ""25028.0"": [3, 0], ""25028.25"": [4, 1], ""25028.5"": [4, 1], ""25029.0"": [2, 0], ""25029.25"": [4, 0], ""25028.75"": [1, 0]}",-0.2993948024207903
1773239458,25025.0,25025.75,25023.75,25025.75,"{""25025.0"": [1, 2], ""25024.5"": [2, 2], ""25024.25"": [0, 1], ""25024.75"": [2, 1], ""25023.75"": [0, 1], ""25025.75"": [1, 0]}",0.2366863905325444
1773239459,25025.75,25027.0,25025.75,25027.0,"{""25025.75"": [1, 1], ""25026.0"": [1, 0], ""25026.25"": [3, 1], ""25026.5"": [1, 0], ""25026.75"": [0, 2], ""25027.0"": [2, 1]}",-0.053254437869822494
1773239460,25028.0,25033.0,25028.0,25033.0,"{""25028.0"": [2, 0], ""25028.25"": [1, 0], ""25028.75"": [1, 1], ""25028.5"": [0, 1], ""25029.0"": [1, 1], ""25029.25"": [0, 1], ""25029.75"": [0, 1], ""25030.5"": [1, 0], ""25031.0"": [3, 2], ""25031.25"": [5, 4], ""25030.0"": [0, 1], ""25030.75"": [0, 1], ""25031.5"": [1, 4], ""25031.75"": [4, 0], ""25032.0"": [1, 0], ""25032.25"": [3, 0], ""25032.75"": [1, 0], ""25032.5"": [1, 2], ""25033.0"": [1, 0]}",-0.02419753086419753
1773239461,25033.5,25034.5,25031.25,25031.5,"{""25033.5"": [1, 1], ""25034.0"": [4, 1], ""25034.25"": [1, 0], ""25034.5"": [1, 0], ""25033.25"": [1, 1], ""25033.0"": [1, 2], ""25032.5"": [0, 3], ""25031.75"": [1, 8], ""25032.0"": [2, 7], ""25032.75"": [1, 0], ""25031.25"": [1, 4], ""25032.25"": [3, 3], ""25031.5"": [2, 7]}",0.10331632653061226
1773239462,25031.0,25032.75,25030.0,25032.75,"{""25031.0"": [1, 3], ""25030.75"": [0, 1], ""25031.5"": [2, 0], ""25031.75"": [1, 0], ""25031.25"": [1, 2], ""25030.5"": [0, 6], ""25030.0"": [0, 5], ""25030.25"": [0, 1], ""25032.0"": [4, 0], ""25032.5"": [2, 0], ""25032.75"": [1, 0]}",1.4400000000000002
1773239463,25034.75,25039.75,25034.75,25038.25,"{""25034.75"": [2, 0], ""25035.0"": [7, 0], ""25035.5"": [2, 0], ""25036.0"": [5, 0], ""25036.25"": [6, 0], ""25036.5"": [3, 6], ""25036.75"": [3, 6], ""25037.25"": [6, 0], ""25037.5"": [2, 0], ""25037.75"": [5, 1], ""25037.0"": [3, 2], ""25038.0"": [4, 2], ""25038.25"": [7, 4], ""25038.5"": [8, 3], ""25038.75"": [6, 0], ""25039.0"": [7, 1], ""25039.25"": [3, 0], ""25039.5"": [1, 1], ""25039.75"": [3, 0]}",-0.2734618298123053
1773239464,25038.75,25038.75,25035.25,25036.75,"{""25038.75"": [4, 0], ""25038.25"": [6, 2], ""25038.0"": [3, 5], ""25037.75"": [2, 4], ""25037.5"": [0, 3], ""25037.25"": [1, 6], ""25037.0"": [1, 5], ""25036.75"": [0, 7], ""25036.5"": [1, 4], ""25038.5"": [2, 0], ""25036.25"": [0, 2], ""25036.0"": [1, 3], ""25035.25"": [0, 1], ""25035.75"": [0, 1]}",0.1181640625
1773239465,25037.75,25044.5,25037.75,25042.0,"{""25037.75"": [0, 3], ""25038.25"": [1, 0], ""25039.25"": [1, 0], ""25040.0"": [11, 1], ""25039.75"": [0, 1], ""25040.25"": [1, 1], ""25040.5"": [3, 1], ""25040.75"": [2, 2], ""25041.5"": [3, 0], ""25042.5"": [0, 3], ""25042.75"": [5, 0], ""25042.25"": [0, 1], ""25041.75"": [1, 1], ""25043.25"": [1, 0], ""25043.75"": [1, 0], ""25043.5"": [1, 1], ""25044.25"": [1, 0], ""25044.5"": [2, 0], ""25042.0"": [2, 3]}",-0.1111111111111111
1773239466,25043.5,25045.0,25042.75,25044.5,"{""25043.5"": [1, 1], ""25043.25"": [0, 4], ""25043.75"": [2, 4], ""25044.0"": [3, 1], ""25044.25"": [4, 2], ""25044.5"": [2, 0], ""25044.75"": [7, 0], ""25042.75"": [0, 1], ""25045.0"": [2, 0]}",-0.05536332179930796
1773239467,25043.75,25043.75,25040.5,25041.25,"{""25043.75"": [0, 1], ""25043.5"": [0, 1], ""25043.0"": [0, 1], ""25042.0"": [2, 4], ""25042.25"": [4, 0], ""25041.25"": [4, 3], ""25040.5"": [4, 1], ""25040.75"": [4, 0], ""25041.0"": [4, 0], ""25041.5"": [4, 0], ""25041.75"": [0, 4], ""25042.5"": [1, 1]}",-2.623580313683072
1773239468,25041.25,25042.75,25040.5,25041.25,"{""25041.25"": [2, 3], ""25040.5"": [0, 1], ""25041.5"": [2, 3], ""25041.75"": [4, 3], ""25040.75"": [0, 4], ""25041.0"": [0, 2], ""25042.75"": [1, 0], ""25042.0"": [0, 1]}",0.09467455621301776
1773239469,25041.0,25041.0,25037.75,25037.75,"{""25041.0"": [1, 3], ""25040.75"": [2, 4], ""25040.5"": [0, 1], ""25039.75"": [0, 1], ""25040.0"": [1, 2], ""25039.25"": [1, 1], ""25039.0"": [4, 1], ""25038.25"": [0, 4], ""25038.0"": [0, 6], ""25038.5"": [0, 1], ""25037.75"": [0, 4], ""25038.75"": [1, 0]}",0.22437673130193903
