timestamp,open,high,low,close,price_levels,absorption
1773412200,24674.75,24676.5,24670.0,24670.5,"{""24674.75"": [1, 0], ""24675.0"": [2, 1], ""24675.25"": [1, 1], ""24674.5"": [0, 1], ""24675.75"": [2, 1], ""24676.5"": [2, 0], ""24675.5"": [0, 1], ""24673.75"": [0, 3], ""24672.75"": [0, 2], ""24672.0"": [2, 4], ""24671.75"": [0, 4], ""24672.25"": [1, 0], ""24671.25"": [0, 1], ""24670.75"": [0, 1], ""24670.5"": [0, 3], ""24670.25"": [0, 1], ""24670.0"": [0, 2]}",0.16435354273192113
1773412201,24671.25,24671.75,24666.0,24668.25,"{""24671.25"": [2, 0], ""24671.5"": [3, 0], ""24671.75"": [0, 1], ""24670.75"": [0, 1], ""24670.0"": [1, 1], ""24670.25"": [1, 0], ""24669.5"": [1, 1], ""24669.0"": [3, 1], ""24668.5"": [0, 3], ""24668.25"": [0, 6], ""24668.0"": [0, 6], ""24669.25"": [1, 0], ""24667.5"": [5, 3], ""24667.25"": [2, 1], ""24667.0"": [2, 6], ""24667.75"": [8, 3], ""24666.5"": [0, 3], ""24666.25"": [1, 1], ""24666.0"": [0, 3], ""24668.75"": [1, 1]}",0.019290123456790126
1773412202,24669.0,24674.75,24667.75,24674.75,"{""24669.0"": [1, 1], ""24669.25"": [1, 0], ""24668.75"": [0, 2], ""24668.5"": [0, 2], ""24668.25"": [0, 3], ""24668.0"": [0, 3], ""24667.75"": [0, 1], ""24669.5"": [2, 0], ""24669.75"": [1, 0], ""24670.0"": [2, 0], ""24670.25"": [1, 1], ""24672.25"": [0, 2], ""24672.5"": [1, 0], ""24672.75"": [2, 0], ""24673.0"": [2, 0], ""24673.25"": [1, 0], ""24673.5"": [1, 0], ""24673.75"": [2, 0], ""24674.25"": [1, 1], ""24674.5"": [1, 0], ""24674.75"": [0, 1]}",-0.0030864197530864196
1773412203,24674.75,24677.0,24674.25,24676.75,"{""24674.75"": [0, 1], ""24674.25"": [0, 2], ""24675.0"": [2, 2], ""24675.5"": [4, 3], ""24675.75"": [2, 5], ""24675.25"": [0, 2], ""24676.0"": [3, 2], ""24676.25"": [3, 0], ""24676.5"": [3, 1], ""24677.0"": [7, 0], ""24676.75"": [2, 1]}",-0.02419753086419753
1773412204,24677.0,24680.0,24675.5,24680.0,"{""24677.0"": [44, 0], ""24676.75"": [2, 1], ""24676.5"": [1, 4], ""24676.25"": [1, 2], ""24676.0"": [2, 3], ""24675.75"": [0, 2], ""24675.5"": [0, 2], ""24678.25"": [4, 0], ""24678.5"": [3, 0], ""24678.0"": [0, 2], ""24677.75"": [0, 1], ""24678.75"": [1, 1], ""24679.5"": [3, 0], ""24679.75"": [2, 0], ""24680.0"": [1, 0]}",-0.3146936347412255
1773412205,24679.25,24682.25,24678.5,24680.5,"{""24679.25"": [0, 4], ""24678.5"": [1, 2], ""24680.0"": [2, 0], ""24680.25"": [1, 0], ""24682.0"": [1, 0], ""24682.25"": [1, 0], ""24681.5"": [0, 1], ""24681.0"": [0, 3], ""24680.75"": [1, 1], ""24680.5"": [0, 2], ""24678.75"": [1, 0]}",1.2471655328798186
1773412206,24683.5,24684.0,24682.25,24682.25,"{""24683.5"": [1, 1], ""24684.0"": [2, 0], ""24683.75"": [1, 3], ""24683.25"": [0, 3], ""24682.5"": [1, 0], ""24682.25"": [3, 0]}",-0.33777777777777773
1773412207,24683.0,24686.75,24683.0,24684.75,"{""24683.0"": [1, 1], ""24683.25"": [1, 0], ""24683.75"": [1, 0], ""24684.25"": [1, 1], ""24684.5"": [0, 2], ""24684.75"": [2, 2], ""24685.0"": [1, 3], ""24686.25"": [1, 0], ""24686.5"": [2, 0], ""24686.75"": [1, 0], ""24685.75"": [0, 1], ""24686.0"": [1, 0], ""24685.5"": [0, 2], ""24685.25"": [0, 1]}",0.2816
1773412208,24684.0,24689.25,24684.0,24688.75,"{""24684.0"": [1, 0], ""24684.25"": [1, 0], ""24684.5"": [1, 0], ""24685.75"": [2, 3], ""24686.0"": [7, 1], ""24684.75"": [1, 1], ""24685.0"": [1, 0], ""24685.25"": [1, 0], ""24686.25"": [1, 0], ""24686.5"": [2, 0], ""24687.0"": [2, 0], ""24687.5"": [2, 0], ""24687.75"": [2, 0], ""24689.0"": [2, 0], ""24689.25"": [1, 0], ""24688.75"": [0, 1]}",-0.4049586776859504
1773412209,24690.0,24691.75,24688.25,24690.0,"{""24690.0"": [4, 1], ""24690.25"": [1, 0], ""24690.5"": [2, 1], ""24690.75"": [7, 1], ""24691.25"": [5, 0], ""24691.75"": [1, 0], ""24691.0"": [1, 3], ""24689.5"": [3, 3], ""24689.75"": [2, 1], ""24688.75"": [0, 1], ""24688.25"": [0, 1], ""24689.0"": [1, 0], ""24689.25"": [2, 0]}",-0.17192147531231408
1773412210,24689.0,24690.0,24688.0,24689.25,"{""24689.0"": [0, 2], ""24690.0"": [3, 0], ""24689.5"": [1, 1], ""24688.0"": [0, 1], ""24688.25"": [0, 1], ""24689.25"": [1, 1]}",0.09917355371900825
1773412211,24690.25,24690.5,24688.25,24689.5,"{""24690.25"": [2, 0], ""24690.5"": [3, 0], ""24689.5"": [1, 1], ""24689.25"": [3, 1], ""24689.0"": [0, 1], ""24688.25"": [0, 2]}",-0.9387755102040816
1773412212,24689.5,24690.25,24689.25,24690.0,"{""24689.5"": [0, 4], ""24690.0"": [1, 5], ""24690.25"": [2, 0], ""24689.75"": [0, 1], ""24689.25"": [0, 2]}",1.56
1773412213,24692.25,24696.0,24692.25,24694.5,"{""24692.25"": [0, 1], ""24693.0"": [2, 0], ""24693.25"": [6, 1], ""24693.5"": [2, 0], ""24693.75"": [7, 6], ""24694.0"": [6, 1], ""24694.75"": [2, 2], ""24695.0"": [12, 1], ""24694.5"": [4, 1], ""24695.25"": [1, 1], ""24695.5"": [3, 0], ""24696.0"": [3, 0], ""24692.75"": [1, 0], ""24694.25"": [6, 0]}",-0.35307708464608273
1773412214,24693.25,24694.0,24687.75,24688.0,"{""24693.25"": [0, 1], ""24694.0"": [1, 0], ""24691.5"": [3, 4], ""24692.25"": [4, 0], ""24692.5"": [2, 0], ""24692.75"": [3, 0], ""24691.25"": [3, 5], ""24691.75"": [2, 0], ""24692.0"": [2, 0], ""24691.0"": [0, 1], ""24690.5"": [0, 2], ""24690.0"": [0, 2], ""24689.75"": [0, 3], ""24689.5"": [0, 1], ""24689.25"": [0, 3], ""24689.0"": [0, 3], ""24687.75"": [0, 1], ""24688.0"": [1, 0]}",0.011317338162064282
1773412215,24687.5,24687.5,24684.5,24686.5,"{""24687.5"": [0, 1], ""24686.5"": [0, 3], ""24686.25"": [0, 3], ""24686.0"": [2, 3], ""24685.75"": [2, 2], ""24684.75"": [0, 1], ""24684.5"": [0, 2], ""24685.5"": [2, 0], ""24685.0"": [0, 2], ""24686.75"": [1, 1], ""24687.25"": [2, 0]}",0.1111111111111111
1773412216,24686.5,24689.0,24686.5,24688.0,"{""24686.5"": [0, 1], ""24687.5"": [1, 0], ""24688.75"": [1, 0], ""24688.5"": [0, 2], ""24689.0"": [0, 1], ""24688.0"": [0, 1]}",2.7551020408163267
1773412217,24687.5,24688.5,24687.0,24688.25,"{""24687.5"": [0, 2], ""24687.0"": [1, 0], ""24687.25"": [1, 0], ""24687.75"": [0, 1], ""24688.25"": [1, 1], ""24688.5"": [1, 0]}",-0.0
1773412218,24689.25,24689.75,24688.5,24688.5,"{""24689.25"": [0, 2], ""24689.0"": [0, 4], ""24688.75"": [2, 0], ""24689.75"": [3, 0], ""24688.5"": [0, 1]}",0.027777777777777776
1773412219,24687.5,24688.25,24686.5,24687.75,"{""24687.5"": [1, 1], ""24687.75"": [2, 0], ""24688.25"": [0, 1], ""24687.0"": [0, 1], ""24686.75"": [0, 1], ""24686.5"": [0, 1]}",0.3125
1773412220,24687.0,24687.5,24683.25,24687.5,"{""24687.0"": [1, 1], ""24686.75"": [4, 0], ""24686.5"": [2, 0], ""24685.5"": [0, 1], ""24685.25"": [0, 1], ""24683.75"": [0, 7], ""24683.5"": [0, 1], ""24683.25"": [0, 1], ""24684.25"": [4, 1], ""24684.5"": [3, 0], ""24684.0"": [0, 2], ""24685.0"": [1, 0], ""24687.5"": [1, 0]}",-0.0010405827263267429
1773412221,24687.25,24689.5,24686.75,24689.25,"{""24687.25"": [0, 1], ""24686.75"": [0, 2], ""24687.0"": [2, 0], ""24687.5"": [1, 0], ""24688.0"": [1, 0], ""24689.5"": [1, 1], ""24689.25"": [0, 1]}",-0.0
1773412222,24690.25,24690.25,24681.0,24685.5,"{""24690.25"": [1, 0], ""24690.0"": [0, 1], ""24689.25"": [0, 1], ""24688.75"": [0, 1], ""24687.5"": [1, 0], ""24687.75"": [1, 0], ""24686.75"": [0, 1], ""24686.25"": [0, 2], ""24686.0"": [0, 4], ""24685.75"": [0, 2], ""24685.5"": [2, 3], ""24685.25"": [2, 4], ""24685.0"": [1, 4], ""24684.75"": [0, 1], ""24684.5"": [3, 3], ""24684.25"": [4, 3], ""24684.0"": [2, 4], ""24683.75"": [0, 5], ""24683.5"": [0, 2], ""24683.25"": [0, 3], ""24683.0"": [0, 3], ""24682.75"": [0, 4], ""24682.5"": [0, 3], ""24682.25"": [0, 3], ""24682.0"": [0, 7], ""24681.75"": [0, 3], ""24681.5"": [0, 2], ""24681.25"": [0, 3], ""24681.0"": [0, 7]}",0.4171006944444445
1773412223,24686.0,24687.0,24685.75,24686.0,"{""24686.0"": [1, 1], ""24686.25"": [1, 2], ""24685.75"": [0, 1], ""24686.75"": [3, 0], ""24687.0"": [2, 0]}",-0.07438016528925619
1773412224,24686.5,24686.5,24686.0,24686.5,"{""24686.5"": [0, 4], ""24686.0"": [0, 2], ""24686.25"": [2, 0]}",0.25
1773412225,24686.5,24687.5,24686.0,24687.5,"{""24686.5"": [1, 1], ""24686.0"": [0, 1], ""24686.25"": [1, 0], ""24686.75"": [4, 1], ""24687.5"": [2, 0]}",-0.20661157024793386
1773412226,24687.5,24692.75,24687.5,24692.25,"{""24687.5"": [1, 0], ""24688.0"": [1, 0], ""24688.5"": [1, 2], ""24690.5"": [1, 0], ""24690.75"": [2, 0], ""24691.0"": [1, 0], ""24691.5"": [1, 0], ""24692.0"": [2, 3], ""24691.75"": [0, 1], ""24692.5"": [1, 1], ""24692.75"": [3, 0], ""24692.25"": [1, 0]}",-0.1322314049586777
1773412227,24688.25,24689.0,24688.25,24688.5,"{""24688.25"": [0, 1], ""24689.0"": [1, 0], ""24688.5"": [1, 0]}",-0.1111111111111111
1773412228,24687.5,24688.5,24687.25,24688.0,"{""24687.5"": [0, 1], ""24687.25"": [0, 1], ""24688.5"": [1, 0], ""24688.0"": [0, 1]}",1.25
