timestamp,open,high,low,close,price_levels,absorption
1773157008,25115.0,25115.5,25113.5,25115.25,"{""25115.0"": [7, 1], ""25114.75"": [6, 2], ""25114.5"": [0, 3], ""25114.25"": [1, 2], ""25114.0"": [0, 6], ""25113.75"": [0, 3], ""25113.5"": [0, 1], ""25115.25"": [4, 0], ""25115.5"": [1, 0]}",-0.0007304601899196495
1773157009,25115.5,25115.5,25114.5,25114.75,"{""25115.5"": [5, 0], ""25115.25"": [1, 1], ""25114.5"": [0, 1], ""25114.75"": [1, 1]}",-1.36
1773157010,25114.75,25115.0,25113.0,25113.0,"{""25114.75"": [0, 3], ""25114.5"": [1, 1], ""25115.0"": [1, 0], ""25114.0"": [0, 2], ""25114.25"": [1, 0], ""25113.75"": [1, 1], ""25113.25"": [0, 1], ""25113.0"": [0, 1]}",0.14792899408284024
1773157011,25113.75,25117.5,25113.75,25117.25,"{""25113.75"": [0, 1], ""25114.5"": [0, 1], ""25117.0"": [3, 2], ""25117.25"": [4, 2], ""25117.5"": [4, 0]}",-0.08650519031141869
1773157012,25117.25,25117.75,25115.0,25115.0,"{""25117.25"": [0, 2], ""25117.5"": [1, 0], ""25117.75"": [1, 0], ""25116.5"": [0, 2], ""25117.0"": [1, 0], ""25116.0"": [0, 2], ""25115.75"": [0, 3], ""25115.5"": [0, 1], ""25116.25"": [1, 0], ""25115.0"": [0, 1]}",0.2177777777777778
1773157013,25116.75,25116.75,25115.25,25115.25,"{""25116.75"": [1, 0], ""25116.5"": [0, 2], ""25116.25"": [0, 2], ""25115.25"": [0, 1]}",0.4444444444444444
1773157014,25116.75,25116.75,25116.5,25116.75,"{""25116.75"": [3, 0], ""25116.5"": [0, 2]}",-0.04000000000000001
1773157015,25116.75,25116.75,25116.0,25116.75,"{""25116.75"": [1, 1], ""25116.25"": [1, 1], ""25116.5"": [0, 1], ""25116.0"": [0, 1]}",0.1111111111111111
1773157016,25116.25,25117.25,25116.25,25117.25,"{""25116.25"": [2, 4], ""25117.25"": [2, 0], ""25116.75"": [0, 1]}",0.45679012345679004
1773157017,25117.75,25118.75,25117.0,25118.25,"{""25117.75"": [4, 1], ""25117.0"": [0, 1], ""25118.25"": [0, 2], ""25118.75"": [1, 0]}",-0.012345679012345678
1773157018,25119.25,25120.5,25118.75,25119.25,"{""25119.25"": [2, 1], ""25119.5"": [1, 0], ""25120.0"": [1, 0], ""25120.5"": [3, 0], ""25120.25"": [0, 1], ""25118.75"": [0, 1]}",-0.16000000000000003
1773157019,25118.5,25118.5,25118.0,25118.0,"{""25118.5"": [0, 2], ""25118.0"": [0, 1]}",1.0
1773157020,25119.0,25121.25,25119.0,25119.0,"{""25119.0"": [0, 9], ""25119.25"": [1, 5], ""25119.75"": [4, 0], ""25120.0"": [2, 0], ""25120.75"": [2, 0], ""25121.0"": [4, 0], ""25121.25"": [2, 0], ""25119.5"": [0, 3]}",0.00390625
1773157021,25120.25,25121.0,25119.25,25119.25,"{""25120.25"": [2, 2], ""25119.75"": [0, 1], ""25121.0"": [1, 0], ""25120.0"": [0, 5], ""25119.25"": [1, 0]}",0.1111111111111111
1773157022,25120.25,25120.5,25119.0,25119.0,"{""25120.25"": [1, 0], ""25120.5"": [1, 0], ""25119.75"": [0, 1], ""25119.25"": [1, 3], ""25119.0"": [0, 20]}",0.6049382716049383
1773157023,25119.0,25119.25,25117.0,25117.25,"{""25119.0"": [0, 24], ""25119.25"": [1, 0], ""25118.75"": [0, 2], ""25118.5"": [0, 1], ""25118.25"": [4, 1], ""25118.0"": [2, 4], ""25117.75"": [0, 3], ""25117.25"": [1, 2], ""25117.0"": [1, 3]}",0.40024989587671805
1773157024,25117.75,25119.5,25117.75,25118.5,"{""25117.75"": [1, 0], ""25118.0"": [1, 0], ""25118.75"": [0, 2], ""25119.5"": [1, 0], ""25119.25"": [1, 0], ""25118.5"": [0, 3]}",0.345679012345679
1773157025,25117.75,25120.75,25117.75,25120.75,"{""25117.75"": [0, 1], ""25118.0"": [1, 0], ""25118.5"": [0, 2], ""25119.25"": [1, 0], ""25119.5"": [2, 0], ""25120.75"": [1, 0]}",-0.0625
1773157026,25121.25,25124.25,25121.0,25124.25,"{""25121.25"": [2, 1], ""25121.5"": [1, 2], ""25121.75"": [2, 1], ""25122.0"": [2, 6], ""25122.25"": [47, 0], ""25121.0"": [0, 1], ""25123.0"": [1, 0], ""25123.25"": [1, 0], ""25123.5"": [5, 1], ""25124.0"": [3, 1], ""25124.25"": [3, 0], ""25123.75"": [1, 0]}",-0.46105776558451456
1773157027,25125.25,25126.0,25124.5,25124.5,"{""25125.25"": [4, 1], ""25125.5"": [6, 0], ""25125.75"": [4, 0], ""25126.0"": [3, 0], ""25125.0"": [0, 1], ""25124.75"": [0, 1], ""25124.5"": [0, 2]}",-1.933884297520661
1773157028,25124.25,25125.75,25124.0,25124.75,"{""25124.25"": [0, 4], ""25125.75"": [1, 0], ""25124.5"": [1, 2], ""25124.0"": [0, 1], ""25124.75"": [1, 1], ""25125.0"": [1, 1]}",0.9171597633136095
1773157029,25124.25,25124.25,25122.0,25123.0,"{""25124.25"": [0, 2], ""25124.0"": [0, 2], ""25122.25"": [1, 1], ""25122.0"": [0, 1], ""25123.5"": [1, 0], ""25122.75"": [0, 1], ""25123.0"": [1, 0]}",0.16000000000000003
1773157030,25123.0,25123.5,25123.0,25123.25,"{""25123.0"": [0, 1], ""25123.5"": [1, 0], ""25123.25"": [0, 2]}",0.75
1773157031,25122.25,25122.5,25121.75,25121.75,"{""25122.25"": [0, 1], ""25122.5"": [2, 0], ""25121.75"": [0, 1]}",-0.0
1773157032,25121.75,25121.75,25120.5,25120.5,"{""25121.75"": [3, 0], ""25121.0"": [0, 5], ""25120.75"": [0, 1], ""25120.5"": [0, 1]}",0.16000000000000003
1773157033,25120.75,25120.75,25120.75,25120.75,"{""25120.75"": [2, 0]}",-1.0
1773157034,25121.5,25121.5,25120.25,25121.25,"{""25121.5"": [2, 1], ""25120.75"": [0, 1], ""25120.25"": [0, 1], ""25121.25"": [0, 2]}",0.18367346938775508
1773157035,25121.5,25122.0,25121.0,25121.25,"{""25121.5"": [0, 1], ""25122.0"": [1, 0], ""25121.0"": [1, 0], ""25121.25"": [2, 0]}",-0.96
