timestamp,open,high,low,close,price_levels,absorption
1773066600,24401.0,24402.75,24398.25,24399.0,"{""24401.0"": [3, 1], ""24400.5"": [1, 2], ""24400.25"": [1, 3], ""24400.0"": [0, 2], ""24399.75"": [1, 42], ""24399.0"": [0, 2], ""24399.5"": [1, 1], ""24399.25"": [1, 0], ""24398.25"": [0, 2], ""24398.5"": [1, 0], ""24398.75"": [1, 0], ""24401.5"": [1, 1], ""24402.5"": [3, 1], ""24402.25"": [1, 1], ""24402.0"": [3, 0], ""24402.75"": [2, 0], ""24400.75"": [0, 2], ""24401.25"": [0, 1]}",0.25621094345374185
1773066601,24400.5,24405.0,24400.5,24405.0,"{""24400.5"": [1, 1], ""24401.75"": [4, 0], ""24401.25"": [0, 3], ""24401.0"": [0, 2], ""24402.25"": [1, 0], ""24401.5"": [0, 1], ""24402.0"": [1, 0], ""24403.75"": [0, 4], ""24403.0"": [0, 1], ""24404.5"": [1, 0], ""24405.0"": [3, 0]}",0.7844990548204159
1773066602,24404.0,24411.25,24404.0,24411.25,"{""24404.0"": [0, 1], ""24405.5"": [1, 1], ""24406.0"": [4, 0], ""24406.25"": [0, 1], ""24407.0"": [2, 0], ""24407.25"": [2, 0], ""24407.75"": [1, 0], ""24408.0"": [6, 2], ""24408.5"": [2, 0], ""24409.0"": [5, 3], ""24409.25"": [1, 4], ""24408.75"": [0, 2], ""24409.75"": [2, 2], ""24410.0"": [7, 1], ""24409.5"": [0, 3], ""24410.25"": [1, 1], ""24410.75"": [2, 1], ""24408.25"": [1, 0], ""24407.5"": [2, 0], ""24411.25"": [2, 0], ""24411.0"": [0, 2]}",-0.06840236686390533
1773066603,24411.0,24424.0,24411.0,24421.25,"{""24411.0"": [1, 0], ""24412.0"": [1, 0], ""24412.5"": [1, 0], ""24413.5"": [2, 0], ""24414.0"": [7, 0], ""24415.5"": [3, 1], ""24415.75"": [4, 1], ""24416.0"": [2, 0], ""24414.5"": [0, 2], ""24414.25"": [0, 1], ""24413.75"": [1, 1], ""24416.25"": [1, 1], ""24416.5"": [3, 4], ""24416.75"": [3, 5], ""24417.25"": [3, 3], ""24417.5"": [2, 2], ""24418.0"": [3, 3], ""24418.5"": [3, 0], ""24418.75"": [2, 0], ""24419.0"": [1, 2], ""24419.5"": [6, 5], ""24419.75"": [6, 1], ""24420.0"": [5, 0], ""24420.25"": [1, 0], ""24419.25"": [0, 1], ""24417.75"": [1, 0], ""24420.5"": [2, 1], ""24420.75"": [5, 3], ""24421.0"": [1, 0], ""24421.25"": [3, 1], ""24421.5"": [1, 0], ""24421.75"": [0, 1], ""24422.75"": [1, 1], ""24423.0"": [2, 1], ""24423.5"": [1, 0], ""24424.0"": [2, 0], ""24423.75"": [0, 2], ""24422.5"": [0, 1], ""24422.0"": [0, 2]}",-0.072814310909549
1773066604,24420.75,24423.0,24417.5,24422.25,"{""24420.75"": [1, 1], ""24419.75"": [1, 1], ""24420.25"": [3, 1], ""24418.75"": [1, 2], ""24418.5"": [1, 2], ""24419.25"": [1, 1], ""24418.25"": [0, 1], ""24418.0"": [0, 2], ""24419.0"": [1, 0], ""24419.5"": [1, 0], ""24417.5"": [0, 2], ""24420.0"": [1, 3], ""24420.5"": [1, 2], ""24421.0"": [1, 3], ""24421.25"": [1, 0], ""24421.75"": [3, 2], ""24423.0"": [1, 0], ""24421.5"": [1, 1], ""24422.0"": [1, 0], ""24422.25"": [1, 0]}",0.40444444444444444
1773066605,24421.75,24422.0,24415.5,24415.5,"{""24421.75"": [0, 1], ""24421.5"": [0, 2], ""24421.25"": [0, 2], ""24422.0"": [2, 0], ""24420.5"": [0, 1], ""24420.25"": [0, 1], ""24419.75"": [5, 0], ""24419.25"": [3, 0], ""24419.5"": [1, 1], ""24418.25"": [2, 0], ""24418.5"": [0, 2], ""24419.0"": [0, 2], ""24418.75"": [0, 3], ""24417.0"": [0, 1], ""24415.75"": [0, 2], ""24415.5"": [1, 2], ""24416.0"": [1, 0], ""24416.25"": [1, 0]}",0.012345679012345678
1773066606,24414.25,24417.0,24414.25,24417.0,"{""24414.25"": [2, 1], ""24414.75"": [1, 0], ""24415.0"": [0, 1], ""24414.5"": [1, 2], ""24415.25"": [2, 1], ""24415.5"": [2, 1], ""24415.75"": [2, 0], ""24416.75"": [0, 1], ""24417.0"": [1, 0]}",-0.04938271604938271
1773066607,24418.25,24420.0,24418.0,24418.0,"{""24418.25"": [1, 4], ""24418.75"": [4, 2], ""24419.0"": [0, 3], ""24419.75"": [0, 1], ""24418.5"": [0, 2], ""24418.0"": [0, 3], ""24419.25"": [1, 0], ""24420.0"": [1, 0]}",0.1322314049586777
1773066608,24418.25,24420.0,24417.25,24419.25,"{""24418.25"": [2, 2], ""24418.0"": [1, 0], ""24417.75"": [0, 2], ""24417.5"": [0, 2], ""24417.25"": [0, 2], ""24418.5"": [1, 0], ""24418.75"": [2, 0], ""24419.0"": [2, 0], ""24419.25"": [1, 1], ""24419.5"": [1, 0], ""24420.0"": [2, 0]}",-0.02040816326530612
1773066609,24420.25,24428.25,24420.25,24426.5,"{""24420.25"": [1, 0], ""24420.5"": [2, 0], ""24420.75"": [1, 0], ""24421.5"": [1, 0], ""24422.5"": [1, 1], ""24422.75"": [0, 1], ""24423.75"": [0, 1], ""24423.25"": [0, 2], ""24424.0"": [2, 1], ""24424.75"": [2, 0], ""24425.0"": [2, 0], ""24426.25"": [2, 0], ""24426.5"": [2, 1], ""24426.75"": [1, 0], ""24427.5"": [1, 0], ""24428.0"": [1, 0], ""24428.25"": [1, 0], ""24427.25"": [0, 2], ""24427.0"": [0, 1]}",-0.1111111111111111
