strategy,side,contracts,entry_time,entry_px,exit_time,exit_px,exit_reason,bars_held,stop_px,target_px,atr_at_entry,gamma_regime,gross_points,gross_dollars,cost_dollars,net_dollars,hour_min
flow_burst,1,1,2025-11-18 12:40:00-05:00,6648.125,2025-11-18 12:55:00-05:00,6679.75,target,3,6648.25,6679.75,12.660714285714286,short,31.625,1581.25,11.25,1576.25,760
flow_burst,-1,1,2025-11-19 09:30:00-05:00,6641.25,2025-11-19 09:35:00-05:00,6658.25,stop,1,6658.0,6613.5,11.142857142857142,short,-17.0,-850.0,30.0,-855.0,570
flow_burst,-1,1,2025-11-19 12:40:00-05:00,6623.875,2025-11-19 12:40:00-05:00,6640.875,stop,0,6640.75,6595.5,11.303571428571429,short,-17.0,-850.0,17.5,-855.0,760
flow_burst,1,1,2025-11-19 12:45:00-05:00,6645.375,2025-11-19 13:15:00-05:00,6658.125,time,6,6626.25,6677.5,12.821428571428571,long,12.75,637.5,17.5,632.5,765
flow_burst,-1,1,2025-11-19 13:45:00-05:00,6651.125,2025-11-19 14:15:00-05:00,6653.375,time,6,6671.75,6616.75,13.785714285714286,long,-2.25,-112.5,17.5,-117.5,825
flow_burst,1,1,2025-11-19 15:20:00-05:00,6676.375,2025-11-19 15:45:00-05:00,6661.5,stop,5,6661.75,6700.5,9.696428571428571,short,-14.875,-743.75,23.75,-748.75,920
flow_burst,-1,1,2025-11-20 09:30:00-05:00,6764.75,2025-11-20 09:45:00-05:00,6782.375,stop,3,6782.25,6735.5,11.714285714285714,long,-17.625,-881.25,23.75,-886.25,570
flow_burst,-1,1,2025-11-21 12:30:00-05:00,6636.625,2025-11-21 13:00:00-05:00,6634.375,time,6,6659.0,6599.5,14.875,short,2.25,112.5,17.5,107.5,750
flow_burst,-1,1,2025-11-21 13:05:00-05:00,6617.625,2025-11-21 13:35:00-05:00,6626.375,time,6,6637.75,6584.25,13.339285714285714,short,-8.75,-437.5,17.5,-442.5,785
flow_burst,1,1,2025-11-21 13:40:00-05:00,6637.625,2025-11-21 13:45:00-05:00,6637.625,stop,1,6637.75,6668.5,12.321428571428571,short,0.0,0.0,17.5,-5.0,820
flow_burst,1,1,2025-11-21 13:50:00-05:00,6665.125,2025-11-21 14:20:00-05:00,6667.375,time,6,6644.25,6700.0,13.910714285714286,short,2.25,112.5,17.5,107.5,830
flow_burst,-1,1,2025-11-21 14:45:00-05:00,6656.625,2025-11-21 15:15:00-05:00,6648.625,time,6,6678.0,6621.25,14.178571428571429,short,8.0,400.0,17.5,395.0,885
flow_burst,-1,1,2025-11-21 15:25:00-05:00,6640.375,2025-11-21 15:35:00-05:00,6640.625,stop,2,6640.5,6612.25,11.267857142857142,short,-0.25,-12.5,17.5,-17.5,925
flow_burst,-1,1,2025-11-24 09:30:00-05:00,6658.0,2025-11-24 09:30:00-05:00,6676.0,stop,0,6675.75,6628.25,11.857142857142858,long,-18.0,-900.0,30.0,-905.0,570
flow_burst,1,1,2025-11-24 14:40:00-05:00,6718.875,2025-11-24 14:50:00-05:00,6711.875,stop,2,6712.0,6730.25,4.589285714285714,long,-7.0,-350.0,17.5,-355.0,880
flow_burst,-1,1,2025-11-24 14:55:00-05:00,6713.875,2025-11-24 15:00:00-05:00,6721.125,stop,1,6721.0,6701.75,4.803571428571429,long,-7.25,-362.5,17.5,-367.5,895
flow_burst,1,1,2025-11-24 15:05:00-05:00,6723.375,2025-11-24 15:35:00-05:00,6724.375,time,6,6715.5,6736.5,5.214285714285714,short,1.0,50.0,17.5,45.0,905
flow_burst,-1,1,2025-11-25 09:30:00-05:00,6715.5,2025-11-25 09:30:00-05:00,6726.0,stop,0,6725.75,6698.5,6.821428571428571,short,-10.5,-525.0,30.0,-530.0,570
flow_burst,1,1,2025-11-25 12:35:00-05:00,6772.125,2025-11-25 12:55:00-05:00,6762.375,stop,4,6762.5,6788.25,6.410714285714286,short,-9.75,-487.5,17.5,-492.5,755
flow_burst,-1,1,2025-11-25 14:20:00-05:00,6760.125,2025-11-25 14:50:00-05:00,6761.375,time,6,6767.25,6748.25,4.785714285714286,long,-1.25,-62.5,17.5,-67.5,860
flow_burst,-1,1,2025-11-26 13:45:00-05:00,6826.375,2025-11-26 14:00:00-05:00,6837.375,stop,3,6837.25,6808.25,7.267857142857143,short,-11.0,-550.0,17.5,-555.0,825
flow_burst,-1,1,2025-11-26 14:40:00-05:00,6836.125,2025-11-26 15:10:00-05:00,6838.625,time,6,6845.0,6821.25,5.982142857142857,short,-2.5,-125.0,17.5,-130.0,880
flow_burst,1,1,2025-11-26 15:15:00-05:00,6843.875,2025-11-26 15:45:00-05:00,6840.5,time,6,6836.75,6855.5,4.696428571428571,long,-3.375,-168.75,23.75,-173.75,915
flow_burst,-1,1,2025-11-28 12:35:00-05:00,6849.125,2025-11-28 12:55:00-05:00,6856.25,stop,4,6856.0,6837.5,4.642857142857143,short,-7.125,-356.25,23.75,-361.25,755
flow_burst,1,1,2025-12-01 12:45:00-05:00,6851.375,2025-12-01 13:15:00-05:00,6851.125,time,6,6843.25,6865.0,5.482142857142857,long,-0.25,-12.5,17.5,-17.5,765
flow_burst,-1,1,2025-12-01 14:05:00-05:00,6847.375,2025-12-01 14:15:00-05:00,6839.0,target,2,6847.5,6839.0,3.375,long,8.375,418.75,11.25,413.75,845
flow_burst,1,1,2025-12-01 14:40:00-05:00,6835.125,2025-12-01 14:45:00-05:00,6827.625,stop,1,6827.75,6847.5,4.910714285714286,long,-7.5,-375.0,17.5,-380.0,880
flow_burst,1,1,2025-12-02 12:30:00-05:00,6850.125,2025-12-02 12:50:00-05:00,6836.375,stop,4,6836.5,6873.0,9.125,long,-13.75,-687.5,17.5,-692.5,750
flow_burst,-1,1,2025-12-02 13:00:00-05:00,6824.875,2025-12-02 13:05:00-05:00,6836.625,stop,1,6836.5,6805.5,7.714285714285714,long,-11.75,-587.5,17.5,-592.5,780
flow_burst,1,1,2025-12-03 13:30:00-05:00,6864.375,2025-12-03 14:00:00-05:00,6862.625,time,6,6858.75,6874.0,3.8035714285714284,long,-1.75,-87.5,17.5,-92.5,810
flow_burst,-1,1,2025-12-03 15:15:00-05:00,6871.125,2025-12-03 15:45:00-05:00,6868.5,time,6,6871.25,6865.0,2.4285714285714284,short,2.625,131.25,23.75,126.25,915
flow_burst,-1,1,2025-12-04 09:30:00-05:00,6875.25,2025-12-04 09:30:00-05:00,6867.25,target,0,6880.0,6867.25,3.2142857142857144,short,8.0,400.0,17.5,395.0,570
flow_burst,-1,1,2025-12-04 14:20:00-05:00,6847.375,2025-12-04 14:30:00-05:00,6854.375,stop,2,6854.25,6835.75,4.660714285714286,long,-7.0,-350.0,17.5,-355.0,860
flow_burst,1,1,2025-12-04 14:35:00-05:00,6854.875,2025-12-04 15:05:00-05:00,6850.875,time,6,6845.75,6870.0,6.017857142857143,long,-4.0,-200.0,17.5,-205.0,875
flow_burst,1,1,2025-12-05 09:30:00-05:00,6875.25,2025-12-05 09:40:00-05:00,6875.125,stop,2,6875.25,6889.0,5.517857142857143,short,-0.125,-6.25,23.75,-11.25,570
flow_burst,1,1,2025-12-05 13:30:00-05:00,6886.875,2025-12-05 14:00:00-05:00,6882.625,time,6,6879.0,6900.0,5.267857142857143,long,-4.25,-212.5,17.5,-217.5,810
flow_burst,-1,1,2025-12-05 14:20:00-05:00,6880.375,2025-12-05 14:50:00-05:00,6878.125,time,6,6887.25,6868.75,4.607142857142857,long,2.25,112.5,17.5,107.5,860
flow_burst,1,1,2025-12-05 15:00:00-05:00,6883.125,2025-12-05 15:10:00-05:00,6876.875,stop,2,6877.0,6893.5,4.107142857142857,long,-6.25,-312.5,17.5,-317.5,900
flow_burst,1,1,2025-12-05 15:20:00-05:00,6883.125,2025-12-05 15:40:00-05:00,6876.75,stop,4,6877.0,6893.5,4.107142857142857,long,-6.375,-318.75,23.75,-323.75,920
flow_burst,1,1,2025-12-08 12:50:00-05:00,6851.375,2025-12-08 13:00:00-05:00,6863.5,target,2,6851.5,6863.5,4.892857142857143,short,12.125,606.25,11.25,601.25,770
flow_burst,1,1,2025-12-08 13:10:00-05:00,6860.125,2025-12-08 13:25:00-05:00,6851.875,stop,3,6852.0,6873.75,5.410714285714286,long,-8.25,-412.5,17.5,-417.5,790
flow_burst,-1,1,2025-12-08 13:30:00-05:00,6847.125,2025-12-08 14:00:00-05:00,6840.125,time,6,6847.25,6834.25,5.196428571428571,short,7.0,350.0,17.5,345.0,810
flow_burst,1,1,2025-12-08 14:20:00-05:00,6844.625,2025-12-08 14:50:00-05:00,6844.875,time,6,6836.25,6858.5,5.517857142857143,short,0.25,12.5,17.5,7.5,860
flow_burst,-1,1,2025-12-08 15:00:00-05:00,6843.625,2025-12-08 15:30:00-05:00,6846.375,time,6,6850.5,6832.25,4.535714285714286,short,-2.75,-137.5,17.5,-142.5,900
flow_burst,1,1,2025-12-09 09:30:00-05:00,6850.25,2025-12-09 09:50:00-05:00,6861.75,target,4,6850.25,6861.75,4.589285714285714,long,11.5,575.0,17.5,570.0,570
flow_burst,-1,1,2025-12-09 13:40:00-05:00,6857.875,2025-12-09 14:10:00-05:00,6856.875,time,6,6863.75,6848.25,3.857142857142857,short,1.0,50.0,17.5,45.0,820
flow_burst,1,1,2025-12-09 14:55:00-05:00,6856.375,2025-12-09 15:25:00-05:00,6852.625,time,6,6851.5,6864.75,3.3214285714285716,long,-3.75,-187.5,17.5,-192.5,895
flow_burst,-1,1,2025-12-10 09:30:00-05:00,6843.25,2025-12-10 09:35:00-05:00,6843.5,stop,1,6843.25,6834.75,3.4464285714285716,long,-0.25,-12.5,30.0,-17.5,570
flow_burst,1,1,2025-12-10 14:10:00-05:00,6872.375,2025-12-10 14:20:00-05:00,6862.125,stop,2,6862.25,6889.5,6.821428571428571,short,-10.25,-512.5,17.5,-517.5,850
flow_burst,-1,1,2025-12-10 14:25:00-05:00,6858.125,2025-12-10 14:30:00-05:00,6871.125,stop,1,6871.0,6836.75,8.553571428571429,short,-13.0,-650.0,17.5,-655.0,865
flow_burst,-1,1,2025-12-10 14:45:00-05:00,6861.125,2025-12-10 14:50:00-05:00,6881.125,stop,1,6881.0,6828.0,13.25,long,-20.0,-1000.0,17.5,-1005.0,885
flow_burst,1,1,2025-12-10 14:55:00-05:00,6888.625,2025-12-10 15:25:00-05:00,6897.625,time,6,6865.25,6927.5,15.517857142857142,long,9.0,450.0,17.5,445.0,895
flow_burst,-1,1,2025-12-11 09:30:00-05:00,6868.0,2025-12-11 09:45:00-05:00,6868.125,stop,3,6868.0,6844.5,9.410714285714286,long,-0.125,-6.25,23.75,-11.25,570
flow_burst,1,1,2025-12-11 13:40:00-05:00,6899.875,2025-12-11 14:10:00-05:00,6898.125,time,6,6892.5,6912.25,4.982142857142857,long,-1.75,-87.5,17.5,-92.5,820
flow_burst,1,1,2025-12-11 14:20:00-05:00,6903.875,2025-12-11 14:50:00-05:00,6907.625,time,6,6896.75,6915.5,4.696428571428571,short,3.75,187.5,17.5,182.5,860
flow_burst,-1,1,2025-12-11 15:10:00-05:00,6905.375,2025-12-11 15:35:00-05:00,6896.75,target,5,6905.5,6896.75,3.5,long,8.625,431.25,11.25,426.25,910
flow_burst,-1,1,2025-12-12 15:20:00-05:00,6832.125,2025-12-12 15:30:00-05:00,6818.0,target,2,6832.25,6818.0,5.625,short,14.125,706.25,11.25,701.25,920
flow_burst,-1,1,2025-12-15 09:30:00-05:00,6869.5,2025-12-15 09:35:00-05:00,6851.5,target,1,6869.5,6851.5,7.232142857142857,long,18.0,900.0,17.5,895.0,570
flow_burst,1,1,2025-12-15 14:05:00-05:00,6827.625,2025-12-15 14:15:00-05:00,6817.875,stop,2,6818.0,6843.75,6.410714285714286,long,-9.75,-487.5,17.5,-492.5,845
flow_burst,-1,1,2025-12-16 09:30:00-05:00,6803.75,2025-12-16 09:30:00-05:00,6813.0,stop,0,6812.75,6789.0,5.946428571428571,long,-9.25,-462.5,30.0,-467.5,570
flow_burst,-1,1,2025-12-16 12:30:00-05:00,6786.125,2025-12-16 13:00:00-05:00,6768.625,time,6,6786.25,6764.5,8.678571428571429,long,17.5,875.0,17.5,870.0,750
flow_burst,-1,1,2025-12-16 14:05:00-05:00,6777.125,2025-12-16 14:35:00-05:00,6786.875,time,6,6790.0,6755.5,8.625,long,-9.75,-487.5,17.5,-492.5,845
flow_burst,1,1,2025-12-16 15:05:00-05:00,6799.375,2025-12-16 15:35:00-05:00,6810.125,time,6,6799.5,6818.25,7.589285714285714,long,10.75,537.5,17.5,532.5,905
flow_burst,-1,1,2025-12-17 09:30:00-05:00,6807.25,2025-12-17 09:45:00-05:00,6789.0,target,3,6807.25,6789.0,7.267857142857143,long,18.25,912.5,17.5,907.5,570
flow_burst,-1,1,2025-12-17 13:15:00-05:00,6744.875,2025-12-17 13:45:00-05:00,6738.375,time,6,6745.0,6722.25,9.017857142857142,long,6.5,325.0,17.5,320.0,795
flow_burst,1,1,2025-12-18 15:15:00-05:00,6785.125,2025-12-18 15:45:00-05:00,6792.0,time,6,6772.5,6806.5,8.5,short,6.875,343.75,23.75,338.75,915
flow_burst,-1,1,2025-12-22 09:30:00-05:00,6921.75,2025-12-22 10:00:00-05:00,6922.125,time,6,6934.25,6901.0,8.339285714285714,long,-0.375,-18.75,23.75,-23.75,570
flow_burst,1,1,2025-12-22 12:55:00-05:00,6934.125,2025-12-22 13:10:00-05:00,6929.875,stop,3,6930.0,6940.75,2.6964285714285716,long,-4.25,-212.5,17.5,-217.5,775
flow_burst,1,1,2025-12-22 14:30:00-05:00,6929.875,2025-12-22 15:00:00-05:00,6930.125,time,6,6926.25,6936.0,2.4107142857142856,long,0.25,12.5,17.5,7.5,870
flow_burst,-1,1,2025-12-23 09:30:00-05:00,6919.5,2025-12-23 09:30:00-05:00,6923.25,stop,0,6923.0,6913.75,2.3214285714285716,short,-3.75,-187.5,30.0,-192.5,570
flow_burst,1,1,2025-12-23 12:55:00-05:00,6951.125,2025-12-23 13:05:00-05:00,6951.125,stop,2,6951.25,6956.5,2.125,short,0.0,0.0,17.5,-5.0,775
flow_burst,1,1,2025-12-23 13:10:00-05:00,6954.875,2025-12-23 13:40:00-05:00,6957.875,time,6,6955.0,6960.5,2.232142857142857,short,3.0,150.0,17.5,145.0,790
