strategy,side,contracts,entry_time,entry_px,exit_time,exit_px,exit_reason,bars_held,stop_px,target_px,atr_at_entry,gamma_regime,gross_points,gross_dollars,cost_dollars,net_dollars,side_label,cell
flow_burst,1,1,2026-02-26 09:30:00-05:00,6960.75,2026-02-26 09:30:00-05:00,6955.0,stop,0,6955.25,6973.0,2.732142857142857,long,-5.75,-287.5,30.0,-292.5,LONG,LONG_long
flow_burst,1,1,2026-02-26 13:35:00-05:00,6897.125,2026-02-26 14:00:00-05:00,6901.375,time,5,6882.25,6930.5,7.410714285714286,short,4.25,212.5,17.5,207.5,LONG,LONG_short
flow_burst,1,1,2026-02-26 14:05:00-05:00,6906.875,2026-02-26 14:30:00-05:00,6913.875,time,5,6892.0,6940.5,7.464285714285714,short,7.0,350.0,17.5,345.0,LONG,LONG_short
flow_burst,-1,1,2026-02-26 15:10:00-05:00,6919.125,2026-02-26 15:35:00-05:00,6922.125,time,5,6931.25,6891.75,6.089285714285714,long,-3.0,-150.0,17.5,-155.0,SHORT,SHORT_long
flow_burst,1,1,2026-02-27 11:55:00-05:00,6881.375,2026-02-27 12:20:00-05:00,6867.375,time,5,6863.75,6921.25,8.857142857142858,short,-14.0,-700.0,17.5,-705.0,LONG,LONG_short
flow_burst,1,1,2026-02-27 15:15:00-05:00,6877.375,2026-02-27 15:40:00-05:00,6871.875,time,5,6864.5,6906.5,6.464285714285714,long,-5.5,-275.0,17.5,-280.0,LONG,LONG_long
flow_burst,1,1,2026-03-02 11:10:00-05:00,6879.625,2026-03-02 11:25:00-05:00,6853.625,stop,3,6853.75,6938.0,12.946428571428571,long,-26.0,-1300.0,17.5,-1305.0,LONG,LONG_long
flow_burst,-1,1,2026-03-02 11:30:00-05:00,6855.875,2026-03-02 11:40:00-05:00,6878.875,stop,2,6878.75,6804.5,11.392857142857142,short,-23.0,-1150.0,17.5,-1155.0,SHORT,SHORT_short
flow_burst,1,1,2026-03-02 11:45:00-05:00,6888.625,2026-03-02 12:10:00-05:00,6885.375,time,5,6865.75,6940.0,11.428571428571429,short,-3.25,-162.5,17.5,-167.5,LONG,LONG_short
flow_burst,1,1,2026-03-02 14:10:00-05:00,6889.125,2026-03-02 14:35:00-05:00,6908.125,time,5,6878.0,6914.25,5.571428571428571,short,19.0,950.0,17.5,945.0,LONG,LONG_short
flow_burst,-1,1,2026-03-02 15:10:00-05:00,6883.875,2026-03-02 15:35:00-05:00,6884.875,time,5,6897.75,6852.75,6.928571428571429,short,-1.0,-50.0,17.5,-55.0,SHORT,SHORT_short
flow_burst,1,1,2026-03-03 13:25:00-05:00,6823.125,2026-03-03 13:50:00-05:00,6837.875,time,5,6799.25,6877.25,12.0,short,14.75,737.5,17.5,732.5,LONG,LONG_short
flow_burst,-1,1,2026-03-03 14:10:00-05:00,6824.375,2026-03-03 14:35:00-05:00,6819.875,time,5,6844.75,6778.25,10.232142857142858,short,4.5,225.0,17.5,220.0,SHORT,SHORT_short
flow_burst,-1,1,2026-03-03 14:35:00-05:00,6819.625,2026-03-03 14:35:00-05:00,6838.375,stop,0,6838.25,6778.0,9.267857142857142,short,-18.75,-937.5,17.5,-942.5,SHORT,SHORT_short
flow_burst,-1,1,2026-03-04 11:15:00-05:00,6868.625,2026-03-04 11:40:00-05:00,6873.375,time,5,6891.25,6817.75,11.303571428571429,long,-4.75,-237.5,17.5,-242.5,SHORT,SHORT_long
flow_burst,1,1,2026-03-04 15:30:00-05:00,6884.125,2026-03-04 15:55:00-05:00,6881.0,time,5,6875.75,6903.0,4.214285714285714,long,-3.125,-156.25,23.75,-161.25,LONG,LONG_long
flow_burst,1,1,2026-03-05 15:05:00-05:00,6799.125,2026-03-05 15:30:00-05:00,6816.125,time,5,6780.25,6841.75,9.446428571428571,long,17.0,850.0,17.5,845.0,LONG,LONG_long
flow_burst,1,1,2026-03-05 15:30:00-05:00,6816.375,2026-03-05 15:55:00-05:00,6834.25,time,5,6794.75,6865.25,10.857142857142858,short,17.875,893.75,23.75,888.75,LONG,LONG_short
flow_burst,1,1,2026-03-06 13:15:00-05:00,6776.625,2026-03-06 13:40:00-05:00,6762.375,time,5,6753.0,6829.75,11.785714285714286,short,-14.25,-712.5,17.5,-717.5,LONG,LONG_short
flow_burst,1,1,2026-03-06 15:05:00-05:00,6776.375,2026-03-06 15:10:00-05:00,6759.125,stop,1,6759.25,6814.75,8.535714285714286,long,-17.25,-862.5,17.5,-867.5,LONG,LONG_long
flow_burst,-1,1,2026-03-06 15:15:00-05:00,6757.375,2026-03-06 15:40:00-05:00,6741.625,time,5,6776.25,6714.75,9.464285714285714,long,15.75,787.5,17.5,782.5,SHORT,SHORT_long
flow_burst,-1,1,2026-03-09 13:25:00-04:00,6707.875,2026-03-09 13:50:00-04:00,6703.375,time,5,6725.25,6668.5,8.732142857142858,long,4.5,225.0,17.5,220.0,SHORT,SHORT_long
flow_burst,1,1,2026-03-09 14:35:00-04:00,6728.125,2026-03-09 15:00:00-04:00,6719.875,time,5,6713.25,6761.75,7.446428571428571,long,-8.25,-412.5,17.5,-417.5,LONG,LONG_long
flow_burst,-1,1,2026-03-09 15:00:00-04:00,6719.875,2026-03-09 15:15:00-04:00,6734.625,stop,3,6734.5,6687.0,7.321428571428571,long,-14.75,-737.5,17.5,-742.5,SHORT,SHORT_long
flow_burst,1,1,2026-03-09 15:20:00-04:00,6752.625,2026-03-09 15:25:00-04:00,6792.25,target,1,6735.0,6792.25,8.821428571428571,short,39.625,1981.25,11.25,1976.25,LONG,LONG_short
flow_burst,1,1,2026-03-10 09:30:00-04:00,6799.5,2026-03-10 09:55:00-04:00,6780.875,time,5,6765.0,6877.25,17.285714285714285,long,-18.625,-931.25,23.75,-936.25,LONG,LONG_long
flow_burst,-1,1,2026-03-10 11:10:00-04:00,6824.125,2026-03-10 11:35:00-04:00,6823.875,time,5,6846.25,6774.25,11.089285714285714,long,0.25,12.5,17.5,7.5,SHORT,SHORT_long
flow_burst,-1,1,2026-03-10 11:35:00-04:00,6823.625,2026-03-10 12:00:00-04:00,6831.375,time,5,6840.0,6786.75,8.214285714285714,long,-7.75,-387.5,17.5,-392.5,SHORT,SHORT_long
flow_burst,1,1,2026-03-10 13:20:00-04:00,6844.875,2026-03-10 13:35:00-04:00,6829.125,stop,3,6829.25,6880.25,7.875,short,-15.75,-787.5,17.5,-792.5,LONG,LONG_short
flow_burst,-1,1,2026-03-10 13:40:00-04:00,6830.625,2026-03-10 14:05:00-04:00,6838.625,time,5,6847.0,6793.75,8.196428571428571,long,-8.0,-400.0,17.5,-405.0,SHORT,SHORT_long
flow_burst,-1,1,2026-03-10 14:15:00-04:00,6804.125,2026-03-10 14:40:00-04:00,6807.375,time,5,6825.0,6757.25,10.428571428571429,short,-3.25,-162.5,17.5,-167.5,SHORT,SHORT_short
flow_burst,1,1,2026-03-11 09:30:00-04:00,6794.5,2026-03-11 09:55:00-04:00,6786.625,time,5,6773.25,6842.25,10.607142857142858,short,-7.875,-393.75,23.75,-398.75,LONG,LONG_short
flow_burst,1,1,2026-03-12 11:40:00-04:00,6714.375,2026-03-12 12:05:00-04:00,6715.875,time,5,6691.0,6767.0,11.678571428571429,short,1.5,75.0,17.5,70.0,LONG,LONG_short
flow_burst,-1,1,2026-03-13 09:30:00-04:00,6707.25,2026-03-13 09:40:00-04:00,6723.375,stop,2,6723.25,6671.0,8.053571428571429,short,-16.125,-806.25,23.75,-811.25,SHORT,SHORT_short
flow_burst,1,1,2026-03-13 13:15:00-04:00,6661.875,2026-03-13 13:40:00-04:00,6655.125,time,5,6640.0,6711.25,10.946428571428571,short,-6.75,-337.5,17.5,-342.5,LONG,LONG_short
flow_burst,1,1,2026-03-13 14:30:00-04:00,6646.125,2026-03-13 14:55:00-04:00,6659.125,time,5,6629.75,6682.75,8.142857142857142,short,13.0,650.0,17.5,645.0,LONG,LONG_short
flow_burst,-1,1,2026-03-13 15:00:00-04:00,6655.375,2026-03-13 15:25:00-04:00,6641.125,time,5,6669.0,6624.75,6.803571428571429,short,14.25,712.5,17.5,707.5,SHORT,SHORT_short
flow_burst,-1,1,2026-03-16 11:55:00-04:00,6707.125,2026-03-16 12:20:00-04:00,6699.625,time,5,6723.75,6669.5,8.339285714285714,long,7.5,375.0,17.5,370.0,SHORT,SHORT_long
flow_burst,1,1,2026-03-16 13:05:00-04:00,6701.125,2026-03-16 13:30:00-04:00,6706.375,time,5,6684.0,6739.5,8.517857142857142,short,5.25,262.5,17.5,257.5,LONG,LONG_short
flow_burst,1,1,2026-03-16 14:10:00-04:00,6708.375,2026-03-16 14:35:00-04:00,6712.625,time,5,6694.75,6739.25,6.839285714285714,long,4.25,212.5,17.5,207.5,LONG,LONG_long
flow_burst,1,1,2026-03-16 15:10:00-04:00,6728.375,2026-03-16 15:10:00-04:00,6716.125,stop,0,6716.25,6755.75,6.089285714285714,long,-12.25,-612.5,17.5,-617.5,LONG,LONG_long
flow_burst,1,1,2026-03-17 09:30:00-04:00,6737.0,2026-03-17 09:55:00-04:00,6753.125,time,5,6720.0,6775.25,8.517857142857142,short,16.125,806.25,23.75,801.25,LONG,LONG_short
flow_burst,1,1,2026-03-17 13:05:00-04:00,6730.875,2026-03-17 13:30:00-04:00,6727.375,time,5,6716.75,6762.5,7.017857142857143,short,-3.5,-175.0,17.5,-180.0,LONG,LONG_short
flow_burst,-1,1,2026-03-17 13:45:00-04:00,6726.875,2026-03-17 14:10:00-04:00,6735.375,time,5,6738.25,6701.5,5.660714285714286,short,-8.5,-425.0,17.5,-430.0,SHORT,SHORT_short
flow_burst,-1,1,2026-03-17 14:15:00-04:00,6732.125,2026-03-17 14:40:00-04:00,6723.375,time,5,6742.25,6709.25,5.107142857142857,short,8.75,437.5,17.5,432.5,SHORT,SHORT_short
flow_burst,-1,1,2026-03-17 15:00:00-04:00,6723.875,2026-03-17 15:25:00-04:00,6724.875,time,5,6733.75,6701.75,4.892857142857143,short,-1.0,-50.0,17.5,-55.0,SHORT,SHORT_short
flow_burst,-1,1,2026-03-18 09:30:00-04:00,6694.5,2026-03-18 09:35:00-04:00,6703.0,stop,1,6702.75,6675.75,4.178571428571429,short,-8.5,-425.0,30.0,-430.0,SHORT,SHORT_short
flow_burst,1,1,2026-03-18 13:40:00-04:00,6675.125,2026-03-18 14:05:00-04:00,6681.125,time,5,6662.0,6704.5,6.553571428571429,long,6.0,300.0,17.5,295.0,LONG,LONG_long
flow_burst,-1,1,2026-03-18 14:20:00-04:00,6668.625,2026-03-18 14:45:00-04:00,6660.125,time,5,6682.0,6638.5,6.714285714285714,long,8.5,425.0,17.5,420.0,SHORT,SHORT_long
flow_burst,-1,1,2026-03-18 14:55:00-04:00,6646.625,2026-03-18 15:20:00-04:00,6644.625,time,5,6665.25,6605.0,9.25,long,2.0,100.0,17.5,95.0,SHORT,SHORT_long
flow_burst,-1,1,2026-03-18 15:20:00-04:00,6644.375,2026-03-18 15:45:00-04:00,6631.25,time,5,6663.25,6602.25,9.375,long,13.125,656.25,23.75,651.25,SHORT,SHORT_long
flow_burst,-1,1,2026-03-19 11:20:00-04:00,6592.375,2026-03-19 11:45:00-04:00,6576.125,time,5,6618.75,6533.0,13.214285714285714,short,16.25,812.5,17.5,807.5,SHORT,SHORT_short
flow_burst,-1,1,2026-03-19 13:05:00-04:00,6575.875,2026-03-19 13:30:00-04:00,6582.875,time,5,6593.75,6535.5,8.982142857142858,long,-7.0,-350.0,17.5,-355.0,SHORT,SHORT_long
flow_burst,1,1,2026-03-19 13:55:00-04:00,6587.375,2026-03-19 14:20:00-04:00,6592.375,time,5,6571.0,6624.25,8.196428571428571,long,5.0,250.0,17.5,245.0,LONG,LONG_long
flow_burst,1,1,2026-03-19 15:00:00-04:00,6594.875,2026-03-19 15:05:00-04:00,6633.0,target,1,6578.0,6633.0,8.446428571428571,long,38.125,1906.25,11.25,1901.25,LONG,LONG_long
flow_burst,1,1,2026-03-19 15:10:00-04:00,6628.625,2026-03-19 15:25:00-04:00,6607.125,stop,3,6607.25,6677.0,10.75,short,-21.5,-1075.0,17.5,-1080.0,LONG,LONG_short
flow_burst,-1,1,2026-03-23 14:10:00-04:00,6651.875,2026-03-23 14:35:00-04:00,6668.875,time,5,6674.75,6600.5,11.392857142857142,long,-17.0,-850.0,17.5,-855.0,SHORT,SHORT_long
flow_burst,1,1,2026-03-23 14:35:00-04:00,6668.875,2026-03-23 15:00:00-04:00,6667.125,time,5,6647.75,6716.25,10.553571428571429,short,-1.75,-87.5,17.5,-92.5,LONG,LONG_short
flow_burst,-1,1,2026-03-24 13:05:00-04:00,6609.125,2026-03-24 13:30:00-04:00,6609.125,time,5,6629.75,6563.0,10.25,long,-0.0,-0.0,17.5,-5.0,SHORT,SHORT_long
flow_burst,1,1,2026-03-24 14:00:00-04:00,6618.375,2026-03-24 14:25:00-04:00,6616.375,time,5,6598.25,6663.75,10.107142857142858,long,-2.0,-100.0,17.5,-105.0,LONG,LONG_long
flow_burst,-1,1,2026-03-24 15:20:00-04:00,6627.625,2026-03-24 15:45:00-04:00,6612.75,time,5,6645.75,6586.75,9.107142857142858,short,14.875,743.75,23.75,738.75,SHORT,SHORT_short
flow_burst,-1,1,2026-03-25 11:10:00-04:00,6648.375,2026-03-25 11:35:00-04:00,6654.375,time,5,6671.75,6596.0,11.660714285714286,short,-6.0,-300.0,17.5,-305.0,SHORT,SHORT_short
flow_burst,-1,1,2026-03-25 11:40:00-04:00,6641.875,2026-03-25 12:05:00-04:00,6639.875,time,5,6666.25,6586.75,12.232142857142858,long,2.0,100.0,17.5,95.0,SHORT,SHORT_long
flow_burst,1,1,2026-03-25 15:15:00-04:00,6639.125,2026-03-25 15:40:00-04:00,6635.625,time,5,6627.25,6666.25,6.0,long,-3.5,-175.0,17.5,-180.0,LONG,LONG_long
flow_burst,1,1,2026-03-26 13:35:00-04:00,6561.125,2026-03-26 13:45:00-04:00,6547.625,stop,2,6547.75,6591.25,6.678571428571429,long,-13.5,-675.0,17.5,-680.0,LONG,LONG_long
flow_burst,1,1,2026-03-26 14:50:00-04:00,6546.125,2026-03-26 15:05:00-04:00,6533.625,stop,3,6533.75,6574.0,6.214285714285714,long,-12.5,-625.0,17.5,-630.0,LONG,LONG_long
flow_burst,-1,1,2026-03-26 15:25:00-04:00,6532.125,2026-03-26 15:50:00-04:00,6530.25,time,5,6544.25,6505.25,6.0,long,1.875,93.75,23.75,88.75,SHORT,SHORT_long
flow_burst,-1,1,2026-03-27 09:30:00-04:00,6492.25,2026-03-27 09:55:00-04:00,6466.125,time,5,6504.75,6464.25,6.232142857142857,short,26.125,1306.25,23.75,1301.25,SHORT,SHORT_short
flow_burst,1,1,2026-03-27 14:20:00-04:00,6429.375,2026-03-27 14:45:00-04:00,6427.375,time,5,6417.0,6457.25,6.196428571428571,long,-2.0,-100.0,17.5,-105.0,LONG,LONG_long
flow_burst,-1,1,2026-03-27 15:05:00-04:00,6415.625,2026-03-27 15:30:00-04:00,6416.875,time,5,6428.75,6386.5,6.5,long,-1.25,-62.5,17.5,-67.5,SHORT,SHORT_long
flow_burst,-1,1,2026-03-30 14:05:00-04:00,6401.125,2026-03-30 14:30:00-04:00,6390.625,time,5,6416.5,6366.5,7.678571428571429,long,10.5,525.0,17.5,520.0,SHORT,SHORT_long
flow_burst,1,1,2026-03-31 11:15:00-04:00,6488.875,2026-03-31 11:40:00-04:00,6476.875,time,5,6463.25,6546.75,12.839285714285714,short,-12.0,-600.0,17.5,-605.0,LONG,LONG_short
flow_burst,1,1,2026-04-01 13:05:00-04:00,6650.875,2026-04-01 13:30:00-04:00,6651.375,time,5,6641.5,6672.25,4.732142857142857,long,0.5,25.0,17.5,20.0,LONG,LONG_long
flow_burst,-1,1,2026-04-01 13:45:00-04:00,6646.875,2026-04-01 14:00:00-04:00,6629.75,target,3,6654.5,6629.75,3.8214285714285716,short,17.125,856.25,11.25,851.25,SHORT,SHORT_short
flow_burst,-1,1,2026-04-01 14:05:00-04:00,6627.625,2026-04-01 14:30:00-04:00,6610.125,time,5,6638.0,6604.5,5.125,short,17.5,875.0,17.5,870.0,SHORT,SHORT_short
flow_burst,1,1,2026-04-02 09:30:00-04:00,6532.25,2026-04-02 09:35:00-04:00,6518.75,stop,1,6519.0,6562.0,6.589285714285714,short,-13.5,-675.0,30.0,-680.0,LONG,LONG_short
flow_burst,1,1,2026-04-02 14:05:00-04:00,6603.375,2026-04-02 14:30:00-04:00,6599.875,time,5,6588.0,6637.75,7.660714285714286,short,-3.5,-175.0,17.5,-180.0,LONG,LONG_short
flow_burst,1,1,2026-04-02 14:45:00-04:00,6608.125,2026-04-02 15:10:00-04:00,6613.125,time,5,6594.5,6638.5,6.767857142857143,long,5.0,250.0,17.5,245.0,LONG,LONG_long
flow_burst,-1,1,2026-04-02 15:25:00-04:00,6608.875,2026-04-02 15:50:00-04:00,6614.75,time,5,6620.25,6583.5,5.642857142857143,long,-5.875,-293.75,23.75,-298.75,SHORT,SHORT_long
flow_burst,1,1,2026-04-06 09:30:00-04:00,6623.5,2026-04-06 09:55:00-04:00,6641.125,time,5,6611.25,6651.0,6.089285714285714,long,17.625,881.25,23.75,876.25,LONG,LONG_long
flow_burst,-1,1,2026-04-06 13:05:00-04:00,6636.375,2026-04-06 13:30:00-04:00,6637.625,time,5,6647.5,6611.25,5.607142857142857,long,-1.25,-62.5,17.5,-67.5,SHORT,SHORT_long
flow_burst,1,1,2026-04-06 13:30:00-04:00,6637.625,2026-04-06 13:55:00-04:00,6629.625,time,5,6622.75,6671.25,7.464285714285714,long,-8.0,-400.0,17.5,-405.0,LONG,LONG_long
flow_burst,1,1,2026-04-06 14:15:00-04:00,6636.875,2026-04-06 14:40:00-04:00,6642.875,time,5,6621.25,6672.0,7.821428571428571,long,6.0,300.0,17.5,295.0,LONG,LONG_long
flow_burst,1,1,2026-04-07 11:20:00-04:00,6592.125,2026-04-07 11:45:00-04:00,6589.375,time,5,6570.25,6641.5,10.964285714285714,short,-2.75,-137.5,17.5,-142.5,LONG,LONG_short
flow_burst,1,1,2026-04-07 13:35:00-04:00,6630.375,2026-04-07 14:00:00-04:00,6630.125,time,5,6615.5,6664.25,7.5,short,-0.25,-12.5,17.5,-17.5,LONG,LONG_short
flow_burst,-1,1,2026-04-07 14:25:00-04:00,6625.375,2026-04-07 14:50:00-04:00,6612.625,time,5,6639.75,6593.0,7.178571428571429,long,12.75,637.5,17.5,632.5,SHORT,SHORT_long
flow_burst,1,1,2026-04-07 15:20:00-04:00,6634.625,2026-04-07 15:45:00-04:00,6629.5,time,5,6616.75,6675.25,9.0,short,-5.125,-256.25,23.75,-261.25,LONG,LONG_short
flow_burst,1,1,2026-04-08 09:30:00-04:00,6833.75,2026-04-08 09:50:00-04:00,6807.375,stop,4,6807.5,6893.0,13.178571428571429,long,-26.375,-1318.75,23.75,-1323.75,LONG,LONG_long
flow_burst,1,1,2026-04-08 11:15:00-04:00,6796.125,2026-04-08 11:40:00-04:00,6806.875,time,5,6777.25,6839.0,9.5,short,10.75,537.5,17.5,532.5,LONG,LONG_short
flow_burst,-1,1,2026-04-08 13:25:00-04:00,6817.625,2026-04-08 13:50:00-04:00,6820.125,time,5,6826.5,6797.5,4.464285714285714,short,-2.5,-125.0,17.5,-130.0,SHORT,SHORT_short
flow_burst,-1,1,2026-04-08 14:20:00-04:00,6812.125,2026-04-08 14:45:00-04:00,6804.375,time,5,6825.25,6782.5,6.571428571428571,short,7.75,387.5,17.5,382.5,SHORT,SHORT_short
flow_burst,-1,1,2026-04-08 15:00:00-04:00,6793.125,2026-04-08 15:10:00-04:00,6807.875,stop,2,6807.75,6760.25,7.303571428571429,short,-14.75,-737.5,17.5,-742.5,SHORT,SHORT_short
flow_burst,1,1,2026-04-08 15:15:00-04:00,6808.125,2026-04-08 15:40:00-04:00,6811.875,time,5,6792.25,6844.25,8.0,long,3.75,187.5,17.5,182.5,LONG,LONG_long
flow_burst,1,1,2026-04-09 09:30:00-04:00,6816.0,2026-04-09 09:55:00-04:00,6811.625,time,5,6800.5,6850.75,7.732142857142857,short,-4.375,-218.75,23.75,-223.75,LONG,LONG_short
flow_burst,1,1,2026-04-09 11:15:00-04:00,6821.125,2026-04-09 11:40:00-04:00,6836.375,time,5,6808.5,6849.5,6.321428571428571,short,15.25,762.5,17.5,757.5,LONG,LONG_short
flow_burst,1,1,2026-04-09 14:20:00-04:00,6857.625,2026-04-09 14:45:00-04:00,6853.625,time,5,6844.5,6887.25,6.589285714285714,short,-4.0,-200.0,17.5,-205.0,LONG,LONG_short
flow_burst,-1,1,2026-04-09 15:05:00-04:00,6859.875,2026-04-09 15:30:00-04:00,6862.875,time,5,6873.75,6828.5,6.964285714285714,long,-3.0,-150.0,17.5,-155.0,SHORT,SHORT_long
flow_burst,-1,1,2026-04-10 09:30:00-04:00,6877.25,2026-04-10 09:55:00-04:00,6870.125,time,5,6888.0,6853.25,5.321428571428571,long,7.125,356.25,23.75,351.25,SHORT,SHORT_long
flow_burst,-1,1,2026-04-10 11:30:00-04:00,6875.125,2026-04-10 11:55:00-04:00,6860.125,time,5,6887.0,6848.5,5.928571428571429,short,15.0,750.0,17.5,745.0,SHORT,SHORT_short
flow_burst,-1,1,2026-04-10 13:05:00-04:00,6850.125,2026-04-10 13:30:00-04:00,6847.875,time,5,6861.25,6825.0,5.589285714285714,short,2.25,112.5,17.5,107.5,SHORT,SHORT_short
flow_burst,1,1,2026-04-10 14:20:00-04:00,6857.375,2026-04-10 14:45:00-04:00,6852.375,time,5,6849.25,6875.75,4.107142857142857,short,-5.0,-250.0,17.5,-255.0,LONG,LONG_short
flow_burst,1,1,2026-04-10 15:15:00-04:00,6861.875,2026-04-10 15:30:00-04:00,6855.375,stop,3,6855.5,6876.25,3.1964285714285716,long,-6.5,-325.0,17.5,-330.0,LONG,LONG_long
flow_burst,1,1,2026-04-13 09:30:00-04:00,6837.5,2026-04-13 09:35:00-04:00,6828.75,stop,1,6829.0,6856.5,4.196428571428571,long,-8.75,-437.5,30.0,-442.5,LONG,LONG_long
flow_burst,1,1,2026-04-13 11:40:00-04:00,6861.125,2026-04-13 12:05:00-04:00,6853.375,time,5,6849.0,6888.75,6.125,long,-7.75,-387.5,17.5,-392.5,LONG,LONG_long
flow_burst,-1,1,2026-04-14 11:10:00-04:00,6971.625,2026-04-14 11:20:00-04:00,6981.625,stop,2,6981.5,6949.5,4.928571428571429,short,-10.0,-500.0,17.5,-505.0,SHORT,SHORT_short
flow_burst,1,1,2026-04-14 11:25:00-04:00,6981.375,2026-04-14 11:50:00-04:00,6991.375,time,5,6972.25,7002.25,4.625,short,10.0,500.0,17.5,495.0,LONG,LONG_short
flow_burst,1,1,2026-04-14 13:05:00-04:00,6993.375,2026-04-14 13:30:00-04:00,6999.375,time,5,6986.5,7009.0,3.482142857142857,long,6.0,300.0,17.5,295.0,LONG,LONG_long
flow_burst,-1,1,2026-04-14 14:20:00-04:00,6992.125,2026-04-14 14:45:00-04:00,6987.625,time,5,6998.75,6977.0,3.357142857142857,long,4.5,225.0,17.5,220.0,SHORT,SHORT_long
flow_burst,-1,1,2026-04-14 14:45:00-04:00,6987.375,2026-04-14 15:05:00-04:00,6996.125,stop,4,6996.0,6968.0,4.285714285714286,short,-8.75,-437.5,17.5,-442.5,SHORT,SHORT_short
flow_burst,1,1,2026-04-15 11:15:00-04:00,7035.125,2026-04-15 11:40:00-04:00,7032.625,time,5,7023.0,7062.25,6.035714285714286,short,-2.5,-125.0,17.5,-130.0,LONG,LONG_short
flow_burst,-1,1,2026-04-15 11:40:00-04:00,7032.625,2026-04-15 12:05:00-04:00,7032.875,time,5,7042.75,7010.0,5.035714285714286,short,-0.25,-12.5,17.5,-17.5,SHORT,SHORT_short
flow_burst,-1,1,2026-04-15 13:45:00-04:00,7036.875,2026-04-15 14:00:00-04:00,7047.375,stop,3,7047.25,7013.5,5.178571428571429,short,-10.5,-525.0,17.5,-530.0,SHORT,SHORT_short
flow_burst,1,1,2026-04-15 14:30:00-04:00,7047.125,2026-04-15 14:55:00-04:00,7056.875,time,5,7038.25,7067.0,4.428571428571429,long,9.75,487.5,17.5,482.5,LONG,LONG_long
flow_burst,-1,1,2026-04-15 15:15:00-04:00,7056.625,2026-04-15 15:40:00-04:00,7056.375,time,5,7064.5,7039.0,3.9107142857142856,short,0.25,12.5,17.5,7.5,SHORT,SHORT_short
flow_burst,-1,1,2026-04-16 11:30:00-04:00,7067.875,2026-04-16 11:35:00-04:00,7080.375,stop,1,7080.25,7040.0,6.214285714285714,long,-12.5,-625.0,17.5,-630.0,SHORT,SHORT_long
flow_burst,1,1,2026-04-16 13:25:00-04:00,7069.375,2026-04-16 13:50:00-04:00,7075.625,time,5,7055.75,7100.25,6.857142857142857,long,6.25,312.5,17.5,307.5,LONG,LONG_long
flow_burst,-1,1,2026-04-16 13:55:00-04:00,7072.375,2026-04-16 14:20:00-04:00,7065.375,time,5,7082.75,7049.0,5.178571428571429,long,7.0,350.0,17.5,345.0,SHORT,SHORT_long
flow_burst,1,1,2026-04-16 15:20:00-04:00,7072.625,2026-04-16 15:45:00-04:00,7074.5,time,5,7062.75,7094.75,4.928571428571429,long,1.875,93.75,23.75,88.75,LONG,LONG_long
flow_burst,-1,1,2026-04-17 09:30:00-04:00,7120.5,2026-04-17 09:30:00-04:00,7129.0,stop,0,7128.75,7101.75,4.178571428571429,long,-8.5,-425.0,30.0,-430.0,SHORT,SHORT_long
flow_burst,-1,1,2026-04-17 13:10:00-04:00,7175.875,2026-04-17 13:20:00-04:00,7153.25,target,2,7186.0,7153.25,5.035714285714286,long,22.625,1131.25,11.25,1126.25,SHORT,SHORT_long
flow_burst,-1,1,2026-04-17 13:25:00-04:00,7158.625,2026-04-17 13:50:00-04:00,7165.875,time,5,7170.25,7132.25,5.839285714285714,short,-7.25,-362.5,17.5,-367.5,SHORT,SHORT_short
flow_burst,1,1,2026-04-17 14:35:00-04:00,7165.125,2026-04-17 15:00:00-04:00,7157.875,time,5,7152.5,7193.5,6.285714285714286,long,-7.25,-362.5,17.5,-367.5,LONG,LONG_long
flow_burst,1,1,2026-04-20 09:30:00-04:00,7150.75,2026-04-20 09:55:00-04:00,7153.625,time,5,7140.25,7174.5,5.303571428571429,long,2.875,143.75,23.75,138.75,LONG,LONG_long
flow_burst,1,1,2026-04-20 13:15:00-04:00,7140.875,2026-04-20 13:40:00-04:00,7138.875,time,5,7132.0,7161.0,4.482142857142857,short,-2.0,-100.0,17.5,-105.0,LONG,LONG_short
flow_burst,-1,1,2026-04-20 14:50:00-04:00,7143.875,2026-04-20 15:15:00-04:00,7145.125,time,5,7152.5,7124.25,4.339285714285714,long,-1.25,-62.5,17.5,-67.5,SHORT,SHORT_long
flow_burst,1,1,2026-04-21 09:30:00-04:00,7163.5,2026-04-21 09:30:00-04:00,7155.75,stop,0,7156.0,7180.5,3.767857142857143,long,-7.75,-387.5,30.0,-392.5,LONG,LONG_long
flow_burst,1,1,2026-04-21 13:40:00-04:00,7121.125,2026-04-21 14:05:00-04:00,7118.125,time,5,7102.75,7162.75,9.232142857142858,long,-3.0,-150.0,17.5,-155.0,LONG,LONG_long
flow_burst,-1,1,2026-04-21 14:20:00-04:00,7109.625,2026-04-21 14:45:00-04:00,7113.375,time,5,7128.25,7067.75,9.321428571428571,short,-3.75,-187.5,17.5,-192.5,SHORT,SHORT_short
flow_burst,1,1,2026-04-21 14:55:00-04:00,7121.625,2026-04-21 15:20:00-04:00,7126.125,time,5,7107.25,7154.0,7.196428571428571,long,4.5,225.0,17.5,220.0,LONG,LONG_long
flow_burst,1,1,2026-04-21 15:25:00-04:00,7134.625,2026-04-21 15:35:00-04:00,7118.625,stop,2,7118.75,7170.75,8.0,short,-16.0,-800.0,17.5,-805.0,LONG,LONG_short
