n_trades,total_pnl,profit_factor,win_rate,sharpe
68,-358.75,0.9652079039883622,0.47058823529411764,-0.3313989962077515
172,-53.75,0.9980360812970998,0.47674418604651164,-0.07727281163470594
142,-5122.5,0.7898892534864643,0.4647887323943662,-1.056162356932168
85,4418.75,1.3918199955663932,0.49411764705882355,1.3260134218802364
201,-9867.5,0.7055795912278086,0.43781094527363185,-1.7329239778597034
224,-576.25,0.985819747769917,0.41964285714285715,-0.024024077638832884
99,786.25,1.063184329482672,0.494949494949495,0.236025630509838
160,3293.75,1.1459348692955251,0.475,0.7783135830198449
175,-11312.5,0.6533231181765945,0.4,-1.934346184519263
128,-4421.25,0.7886591778202677,0.4609375,-0.9115874582705096
108,-3483.75,0.7866003062787137,0.4444444444444444,-0.6918044661508052
218,-4146.25,0.8908737991841031,0.47706422018348627,-0.7234668199108037
125,-5056.25,0.7360522022838499,0.48,-1.1627737977776813
158,-2683.75,0.8970806768611286,0.43670886075949367,-0.5541064957028972
142,-6241.25,0.7461100376283943,0.44366197183098594,-1.0181307188234525
76,-17.5,0.9980378416257883,0.47368421052631576,0.12054482989312076
224,-1245.0,0.9680184953280031,0.45535714285714285,-0.2360342001574009
187,-6753.75,0.8230323277979759,0.47058823529411764,-0.993791895506219
182,-10572.5,0.6898991750687443,0.4230769230769231,-2.096601366092591
213,11591.25,1.4484693137302318,0.539906103286385,1.9266144241007694
106,-1880.0,0.8647482014388489,0.5283018867924528,-0.29680560897434205
178,-12846.25,0.6410032486813149,0.42134831460674155,-1.9384862112986168
200,-11175.0,0.6931736280330851,0.435,-1.751141682932075
174,-363.75,0.9855604624621644,0.47126436781609193,0.058235800549269384
72,-3647.5,0.6870106188994959,0.4166666666666667,-1.225942858730429
120,8462.5,1.5331548275318947,0.525,2.0219999372251727
150,-9037.5,0.6869181137141126,0.4533333333333333,-1.7567322663880496
147,-3753.75,0.8547661653044446,0.43537414965986393,-0.628282566305938
189,-4751.25,0.8572876774048209,0.43915343915343913,-1.1073701636112123
225,-10087.5,0.7458747953142714,0.4488888888888889,-1.6660102093778795
229,3898.75,1.1041437109753247,0.5152838427947598,0.7015446456691858
129,-1526.25,0.9265210326773786,0.4728682170542636,-0.27680170021665024
138,5147.5,1.276672937382424,0.5579710144927537,1.1781472392065793
117,-8610.0,0.611768684477511,0.37606837606837606,-1.736602183636818
183,985.0,1.0404226941623063,0.5027322404371585,0.09102849079577749
192,490.0,1.0169844020797227,0.4791666666666667,-0.016722060142726345
